season,player_id,player_name,position,height_wo_shoes,height_w_shoes,weight,wingspan,standing_reach,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,three_quarter_sprint,bench_press
2005,101110,Martell Webster,SF,78.0,79.5,229.6,83.0,106.0,,,,28.0,30.5,11.39,3.39,7.0
2005,101156,Robert Whaley,PF-C,80.0,81.0,269.4,86.0,108.0,,,,28.5,33.5,12.11,3.25,15.0
2005,101107,Marvin Williams,PF-SF,79.0,80.25,228.2,87.5,108.0,,,,29.5,35.0,11.11,3.17,12.0
2005,101114,Deron Williams,PG,73.75,74.75,202.4,78.25,98.0,,,,30.0,35.0,10.83,3.25,15.0
2005,101214,Jawad Williams,SF,79.0,80.0,218.0,85.25,106.5,,,,28.0,34.0,11.39,3.23,15.0
2005,101120,Antoine Wright,SF-SG,77.25,78.25,202.6,80.75,104.5,,,,26.5,29.5,11.45,3.41,12.0
2005,101152,Bracey Wright,SG-PG,73.25,74.5,186.8,82.0,100.5,,,,30.0,36.0,11.58,3.27,8.0
2006,12123,Kenny Adeleke,PF-C,78.5,79.75,250.0,82.25,104.0,10.5,,,28.5,30.5,11.57,3.47,26.0
2006,200772,Maurice Ager,SG-PG,75.25,76.5,203.0,79.75,101.5,8.0,,,29.5,35.0,11.73,3.22,11.0
2006,200746,LaMarcus Aldridge,PF-C,82.0,83.25,234.0,88.75,110.0,8.7,,,26.5,34.0,12.02,3.43,8.0
2006,201165,Morris Almond,SG-SF,76.75,78.0,214.0,82.0,102.5,6.9,,,31.0,35.5,11.45,3.19,13.0
2006,200811,Lou Amundson,PF,79.2,80.0,221.0,83.5,103.5,6.8,,,32.0,35.5,10.58,3.2,14.0
2006,202151,Rashad Anderson,SG,75.25,76.5,224.0,79.0,100.0,17.3,,,27.5,32.5,11.77,3.48,13.0
2006,200756,Hilton Armstrong,C-PF,81.5,82.25,240.0,88.0,109.0,6.3,,,28.5,31.5,12.28,3.53,13.0
2006,200788,James Augustine,PF,80.25,81.75,227.0,84.25,104.0,5.5,,,30.0,32.5,10.54,3.25,13.0
2006,200764,Renaldo Balkman,SF-PF,77.25,78.5,206.0,85.0,104.5,4.9,,,30.5,35.0,11.58,3.22,9.0
2006,12124,J.P. Batista,PF,79.5,80.5,265.0,82.0,103.5,12.0,,,26.0,30.5,11.62,3.38,26.0
2006,200807,Will Blalock,PG,71.25,72.5,194.0,78.0,96.5,7.2,,,35.0,40.0,11.08,3.18,8.0
2006,200847,Brandon Bowman,SF,78.75,80.25,209.0,83.5,103.0,8.4,,,31.0,34.0,11.41,3.31,24.0
2006,200758,Ronnie Brewer,SG-PG,77.75,78.75,223.0,83.25,103.5,5.0,,,35.0,41.0,11.32,3.14,19.0
2006,200787,Denham Brown,SG-SF,76.0,77.0,218.0,81.5,102.5,9.0,,,28.0,34.5,11.42,3.25,12.0
2006,12125,Brad Buckman,PF,79.25,80.75,238.0,84.0,107.5,10.5,,,25.5,30.5,12.26,3.54,10.0
2006,12126,Nik Caner-Medley,SF,78.5,80.0,234.0,81.0,103.0,9.6,,,28.5,35.5,10.57,3.21,17.0
2006,200760,Rodney Carney,SG-SF,76.5,77.75,204.0,82.0,103.5,5.3,,,32.0,38.5,10.57,3.06,10.0
2006,12127,Keydren Clark,PG,69.0,70.25,184.0,74.5,92.5,11.6,,,31.0,34.0,11.03,3.11,13.0
2006,200776,Mardy Collins,PG-SG,76.25,77.5,224.0,82.0,103.0,10.0,,,31.5,37.5,12.0,3.27,9.0
2006,12128,Taquan Dean,SG-PG,74.0,75.0,183.0,78.75,98.0,3.9,,,30.5,34.5,10.53,3.2,16.0
2006,12129,Terence Dials,PF-C,79.75,81.0,253.0,84.0,106.0,15.8,,,26.5,30.0,11.54,3.5,16.0
2006,12130,Sean Dockery,PG-SG,72.75,74.0,182.0,76.5,95.5,7.3,,,29.0,33.0,10.88,3.34,4.0
2006,200770,Jordan Farmar,PG,72.75,74.0,171.0,75.0,94.5,4.4,,,33.5,42.0,11.07,3.17,11.0
2006,200751,Randy Foye,SG-PG,74.25,75.25,212.0,78.25,97.0,10.0,,,32.0,38.0,10.53,3.23,14.0
2006,12185,Torin Francis,PF-C,81.0,82.0,247.0,85.0,105.5,12.4,,,26.5,32.0,11.97,3.51,9.0
2006,200752,Rudy Gay,SF-PF,79.0,80.0,222.0,87.0,107.5,5.7,,,33.0,40.5,11.03,3.32,9.0
2006,12186,Nick George,SF-SG,76.0,77.75,201.0,82.0,103.0,6.0,,,30.5,38.0,11.69,3.25,14.0
2006,12187,Taj Gray,PF-SF,79.25,80.5,231.0,84.75,107.0,6.8,,,28.5,33.0,11.02,3.45,10.0
2006,12188,Dan Grunfeld,SF-SG,76.75,78.0,216.0,78.25,99.0,10.4,,,28.0,33.5,11.3,3.46,16.0
2006,12189,Matt Haryasz,PF-C,81.75,83.0,219.0,84.25,107.5,9.8,,,27.5,31.5,11.34,3.46,10.0
2006,12190,Eric Hicks,PF,76.75,77.5,238.0,85.5,105.5,7.1,,,30.0,34.0,12.06,3.34,20.0
2006,12191,Tedric Hill,SF-PF,79.75,81.0,236.0,85.0,107.0,7.3,,,30.0,36.5,12.23,3.24,1.0
2006,200812,Daniel Horton,PG-SG,72.5,74.25,198.0,79.0,96.5,8.0,,,30.0,36.5,10.35,3.16,17.0
2006,200784,Bobby Jones,SF-SG,77.75,78.75,211.0,81.5,101.5,8.0,,,28.5,34.5,11.23,3.28,15.0
2006,200780,Solomon Jones,PF-C,80.5,81.75,224.0,88.75,109.0,7.4,,,32.0,39.0,11.27,3.3,6.0
2006,12192,Viktor Keyru,SG-PG,77.25,78.0,202.0,81.25,104.0,5.5,,,29.0,34.5,11.4,3.24,11.0
2006,12193,Marco Killingsworth,PF,77.5,78.75,266.0,87.0,104.0,19.0,,,28.0,32.0,11.42,3.34,13.0
2006,200814,Tarence Kinsey,SF-SG,76.75,77.5,179.0,78.75,100.5,4.1,,,29.0,35.5,10.67,3.3,5.0
2006,12194,Carl Krauser,PG,71.75,72.75,190.0,78.25,97.0,8.0,,,26.0,31.0,11.62,3.38,8.0
2006,200840,Chris McCray,SG,75.0,76.0,187.0,77.75,96.5,9.6,,,30.5,39.0,11.46,3.34,1.0
2006,201019,Gerry McNamara,PG-SG,71.75,72.5,177.0,72.75,92.5,12.8,,,27.0,32.0,11.28,3.4,3.0
2006,200822,Pops Mensah-Bonsu,PF-C,79.5,81.0,232.0,84.0,105.5,5.8,,,31.5,36.0,11.47,3.29,19.0
2006,200859,Paul Miller,PF-C,80.5,81.25,251.0,84.0,101.5,13.8,,,29.0,35.5,12.25,3.66,25.0
2006,200794,Paul Millsap,PF,78.25,79.25,258.0,85.5,105.5,9.7,,,28.5,32.5,11.67,3.3,15.0
2006,201383,Dwayne Mitchell,SG-SF,74.0,75.25,208.0,78.5,98.5,4.5,,,37.5,41.5,11.45,3.16,17.0
2006,200747,Adam Morrison,SF,78.5,79.75,198.0,82.0,105.0,6.8,,,25.5,30.5,11.46,3.37,11.0
2006,12195,Yemi Nicholson,PF-C,79.75,81.5,258.0,88.25,107.0,17.2,,,26.5,26.0,12.57,3.65,8.0
2006,200786,David Noel,SF-SG,76.5,78.0,223.0,81.5,100.0,6.1,,,34.5,38.5,10.54,3.07,20.0
2006,200779,Steve Novak,SF,80.0,81.25,216.0,81.5,103.0,8.1,,,24.5,31.0,11.11,3.37,5.0
2006,200753,Patrick O'Bryant,C,83.0,84.0,249.0,89.75,113.0,10.0,,,26.5,30.0,12.68,3.63,13.0
2006,12196,Danilo Pinnock,PG-SG,74.75,76.0,204.0,79.5,100.5,4.6,,,29.5,35.5,11.91,3.08,7.0
2006,200809,Chris Quinn,PG-SG,72.5,73.5,175.0,77.0,94.0,5.9,,,32.0,37.0,11.25,3.25,7.0
2006,200810,Allan Ray,SG,73.0,74.25,204.0,80.5,99.5,9.8,,,28.5,35.5,11.01,3.2,9.0
2006,200755,JJ Redick,SG,76.0,76.75,190.0,75.25,97.5,7.0,,,27.5,33.0,10.94,3.29,6.0
2006,201015,Antywane Robinson,SF-PF,78.25,79.5,217.0,86.5,105.5,6.9,,,29.0,32.5,11.73,3.4,12.0
2006,200750,Brandon Roy,SG-SF,77.25,78.25,207.0,80.0,101.0,7.6,,,34.0,40.5,11.13,3.27,6.0
2006,-1,Blake Schilb,PG-SG,77.25,78.25,209.0,80.75,102.0,11.3,,,28.5,34.5,11.25,3.43,13.0
2006,200754,Mouhamed Sene,C,83.0,84.0,237.0,92.5,113.0,6.6,,,28.5,31.0,12.52,3.38,7.0
2006,200759,Cedric Simmons,PF-C,80.25,81.5,223.0,88.25,108.5,5.6,,,30.5,35.0,11.05,3.31,15.0
2006,201201,Marcus Slaughter,PF-SF,79.0,80.0,220.0,83.5,104.5,8.5,,,30.0,34.0,11.56,3.4,9.0
2006,200783,Craig Smith,PF,77.5,78.5,259.0,81.5,103.5,12.2,,,30.0,29.5,11.59,3.4,
2006,200848,Steven Smith,SF-PF,79.5,81.25,238.0,84.5,104.0,7.8,,,29.5,34.5,12.08,3.4,15.0
2006,23033,Michael Southhall,C,81.5,82.25,241.0,88.25,107.5,7.9,,,31.5,37.0,12.29,3.51,2.0
2006,12199,Frans Steyn,C,85.25,86.5,280.0,86.25,109.0,12.8,,,28.5,29.5,11.67,3.38,
2006,201028,Curtis Stinson,SG,73.75,74.75,208.0,77.0,97.5,6.0,,,28.0,31.5,10.95,3.27,17.0
2006,200748,Tyrus Thomas,PF-SF,79.25,80.25,217.0,87.0,108.0,5.6,,,34.0,39.5,11.36,3.2,8.0
2006,12200,Joah Tucker,SF-SG,75.75,77.25,224.0,78.5,99.5,7.0,,,29.0,34.0,11.58,3.31,19.0
2006,12201,Ian Vouyoukas,C-PF,80.5,81.5,267.0,84.75,108.5,14.8,,,23.0,28.0,13.7,3.72,8.0
2006,200827,Darius Washington,PG,71.5,73.0,195.0,76.0,96.0,9.7,,,29.0,37.5,10.71,3.26,9.0
2006,201228,CJ Watson,PG,72.5,73.75,171.0,78.0,96.0,5.2,,,31.5,34.0,11.61,3.15,12.0
2006,200766,Marcus Williams,PG,74.0,75.25,215.0,79.0,97.5,12.4,,,24.5,28.0,11.3,3.4,4.0
2006,200761,Shawne Williams,SF-PF,79.25,80.75,227.0,87.0,104.0,8.0,,,32.0,31.0,10.69,3.3,
2006,200818,Justin Williams,C-PF,79.25,80.75,211.0,85.5,109.0,6.5,,,26.5,31.5,11.9,3.31,7.0
2006,200749,Shelden Williams,PF-C,79.5,80.5,258.0,88.25,104.0,11.4,,,29.0,33.5,11.53,3.59,25.0
2006,12203,Eric Williams,C-PF,79.25,80.75,285.0,88.25,106.5,13.0,,,28.5,29.0,11.71,3.56,17.0
2006,202124,Curtis Withers,PF-SF,78.0,78.5,227.0,82.0,101.0,5.0,,,35.0,36.5,11.54,3.1,14.0
2007,12204,Mohamed Abukar,SF,80.0,81.75,210.0,81.0,103.0,8.9,,,30.5,35.0,11.78,3.37,15.0
2007,12205,Mario Boggan,PF,77.0,79.0,240.0,86.0,107.0,9.2,,,24.0,26.5,12.18,3.45,12.0
2007,12206,Craig Bradshaw,PF,80.0,81.75,240.0,85.5,106.5,12.1,,,26.0,28.0,11.88,3.54,12.0
2007,201147,Corey Brewer,SF-SG,78.0,79.75,185.0,80.25,103.0,4.2,,,30.5,36.5,11.69,3.22,11.0
2007,201166,Aaron Brooks,PG,70.0,71.75,161.0,76.0,94.0,2.7,,,32.5,39.5,10.57,3.2,6.0
2007,201628,Bobby Brown,PG,71.0,73.75,170.0,76.0,95.5,6.6,,,32.5,41.0,11.27,3.25,3.0
2007,201469,Russell Carter,SG,75.0,76.5,221.0,80.5,97.5,6.0,,,33.0,38.5,11.61,3.29,25.0
2007,12207,Coleman Collins,PF,80.0,81.75,236.0,86.0,107.0,6.2,,,30.0,35.0,11.47,,21.0
2007,201144,Mike Conley,PG,71.0,72.75,175.0,77.75,94.5,4.2,,,35.5,40.5,11.63,3.09,13.0
2007,201161,Daequan Cook,SG,75.0,77.75,203.0,80.25,101.5,7.0,,,30.0,34.5,11.12,3.22,4.0
2007,12208,Ryvon Covile,C-PF,79.0,80.5,250.0,85.25,107.5,8.0,,,25.0,30.5,12.52,3.37,19.0
2007,201159,Javaris Crittenton,PG,75.0,76.75,194.0,77.5,98.0,4.5,,,32.5,38.0,11.6,3.32,11.0
2007,201176,Jermareo Davidson,PF,81.0,83.0,230.0,88.0,109.5,6.9,,,27.0,30.0,12.63,3.53,7.0
2007,12209,Justin Doellman,PF,80.0,81.5,205.0,80.75,105.0,7.0,,,,,,,19.0
2007,12210,Zabian Dowdell,PG,73.0,75.0,191.0,82.0,100.0,5.1,,,30.0,33.5,11.13,3.29,3.0
2007,201162,Jared Dudley,SF,77.0,79.25,219.0,79.0,102.0,7.1,,,28.0,32.0,11.32,3.45,14.0
2007,201142,Kevin Durant,SF-PF,81.0,82.25,215.0,88.75,110.0,6.6,,,26.0,33.5,12.33,3.45,0.0
2007,12211,Rashaun Freeman,PF,78.0,80.0,244.0,83.5,104.0,11.5,,,28.0,32.0,11.43,3.41,20.0
2007,201189,Aaron Gray,C,84.0,85.75,271.0,87.25,108.5,10.8,,,27.0,32.5,12.07,3.7,17.0
2007,12212,Caleb Green,PF,78.0,80.0,238.0,83.75,103.0,10.9,,,28.5,36.0,11.72,3.46,9.0
2007,201145,Jeff Green,SF,79.0,81.5,228.0,85.25,103.0,3.7,,,33.5,38.0,12.0,3.34,17.0
2007,201192,Taurean Green,PG,71.0,72.75,173.0,74.25,96.0,4.6,,,29.0,32.5,11.3,3.26,8.0
2007,201150,Spencer Hawes,PF,82.0,84.75,244.0,84.5,110.0,13.0,,,26.0,29.0,11.88,3.51,9.0
2007,12214,Brandon Heath,PG,74.0,75.75,181.0,79.0,94.0,9.0,,,32.0,36.0,11.39,3.28,11.0
2007,201195,Herbert Hill,C,79.0,81.75,232.0,86.25,108.5,5.6,,,30.5,34.0,12.31,3.39,15.0
2007,201143,Al Horford,PF,80.0,81.75,246.0,84.75,107.0,9.1,,,31.0,35.5,12.15,3.37,20.0
2007,12215,Quinton Hosley,SF-SG,77.0,79.75,215.0,83.25,105.0,5.7,,,28.5,34.0,12.47,3.32,12.0
2007,12216,James Hughes,C,81.0,82.75,209.0,87.0,111.0,3.5,,,31.0,33.0,13.31,3.37,8.0
2007,12217,Jeremy Hunt,SG,74.0,76.75,198.0,80.25,101.5,5.2,,,30.5,33.0,12.11,3.29,10.0
2007,12218,Ekene Ibekwe,PF,80.0,81.0,208.0,90.0,104.0,3.2,,,34.5,39.0,11.0,3.28,10.0
2007,12219,Dominic James,PG,70.0,71.75,175.0,74.0,93.0,4.8,,,33.5,38.5,10.94,3.11,14.0
2007,201234,Trey Johnson,SG,75.0,77.75,216.0,77.0,98.0,5.4,,,26.5,35.0,11.78,3.31,18.0
2007,12220,Rashad Jones-Jennings,PF,78.0,79.5,235.0,84.0,105.5,5.9,,,25.0,30.0,12.18,3.29,20.0
2007,201185,Jared Jordan,PG,72.0,73.75,183.0,72.0,94.0,7.0,,,24.5,28.5,11.02,3.39,6.0
2007,201207,Coby Karl,SG-PG,75.0,76.75,204.0,83.0,99.5,5.4,,,32.0,34.5,11.57,3.41,9.0
2007,12221,Antanas Kavaliauskas,PF,81.0,82.5,237.0,82.5,106.5,7.7,,,25.5,30.0,11.19,3.42,19.0
2007,201171,Carl Landry,PF,79.0,80.5,248.0,83.0,102.5,7.5,,,31.5,36.5,11.35,3.29,21.0
2007,201186,Stephane Lasme,PF,77.0,79.0,213.0,86.0,107.0,4.9,,,29.5,36.0,11.73,3.22,17.0
2007,201151,Acie Law,PG,74.0,75.5,186.0,78.5,98.0,5.6,,,29.0,34.0,11.0,3.22,8.0
2007,12222,Marko Lekic,C,81.0,82.5,267.0,85.0,108.5,11.4,,,24.0,30.5,11.96,3.43,19.0
2007,12223,Ron Lewis,SG,74.0,76.5,194.0,78.5,99.0,4.5,,,33.0,38.0,11.59,3.22,16.0
2007,201858,Cartier Martin,SF,76.0,78.5,218.0,82.0,103.5,5.6,,,27.0,29.5,12.1,3.43,11.0
2007,201187,Dominic McGuire,SF,79.0,80.25,220.0,82.5,104.0,4.7,,,28.5,34.5,10.95,3.25,12.0
2007,201177,Josh McRoberts,PF,80.0,82.0,240.0,85.0,106.5,13.7,,,27.5,31.5,11.7,3.47,12.0
2007,201197,Sammy Mejia,SG,77.0,79.0,218.0,83.0,105.0,8.3,,,27.0,31.5,11.87,3.49,7.0
2007,12224,Brad Newley,SG,77.0,78.5,201.0,80.0,102.5,8.0,,,29.5,31.5,11.77,3.29,3.0
2007,201193,Demetris Nichols,SF,78.0,79.5,211.0,84.25,105.0,6.2,,,28.5,32.5,10.39,3.38,16.0
2007,201149,Joakim Noah,PF,82.0,84.0,223.0,85.25,106.5,4.8,,,32.5,37.5,11.79,3.47,12.0
2007,201141,Greg Oden,C,83.0,84.0,257.0,88.25,112.0,7.8,,,32.0,34.0,11.67,3.27,
2007,12225,Ivan Radenovic,PF,81.0,82.75,226.0,83.75,106.0,9.8,,,23.0,28.0,11.61,3.6,7.0
2007,12226,JR Reynolds,PG,72.0,74.75,188.0,75.25,95.0,8.2,,,27.5,34.5,11.69,3.24,15.0
2007,201181,Chris Richard,PF,79.0,80.75,252.0,88.5,110.5,7.5,,,26.5,30.5,11.39,3.29,15.0
2007,12227,Dustin Salisbery,SG,75.0,76.75,208.0,80.0,100.5,6.6,,,34.0,38.0,11.07,3.12,11.0
2007,12228,Blake Schilb,SG,77.0,79.0,214.0,81.0,102.5,10.0,,,26.5,33.5,11.63,3.36,11.0
2007,12229,Renaldas Seibutis,SG,76.0,77.75,185.0,80.75,101.0,6.1,,,24.0,32.5,11.33,3.39,1.0
2007,201196,Ramon Sessions,PG,74.0,75.75,185.0,76.25,97.5,6.2,,,29.5,33.5,11.65,3.27,8.0
2007,201203,Mustafa Shakur,PG,75.0,76.5,185.0,77.5,99.0,4.1,,,28.5,35.0,11.82,3.27,11.0
2007,201160,Jason Smith,PF,82.75,83.5,233.0,82.75,106.0,7.5,,,33.5,37.5,10.96,3.29,15.0
2007,201199,DJ Strawberry,SG,75.75,77.0,199.0,78.5,101.0,4.5,,,28.5,35.0,10.87,3.14,21.0
2007,201155,Rodney Stuckey,SG-PG,75.75,76.5,207.0,79.25,100.5,6.1,,,30.5,35.0,11.34,3.11,14.0
2007,12230,Curtis Sumpter,SF,78.0,79.75,227.0,81.5,104.0,5.3,,,27.5,32.5,11.3,3.22,12.0
2007,201180,Yue Sun,SF,79.75,80.75,212.0,81.0,105.0,5.1,,,29.0,34.0,10.68,3.45,9.0
2007,201249,Jamaal Tatum,PG,71.5,72.75,168.0,74.5,93.5,5.0,,,28.5,33.0,11.51,3.22,7.0
2007,12232,Reyshawn Terry,SF,78.75,79.5,222.0,82.0,103.5,8.9,,,31.0,37.5,11.76,3.26,18.0
2007,201154,Al Thornton,SF,77.75,79.0,221.0,85.0,104.0,5.8,,,35.0,41.0,11.96,3.16,9.0
2007,201229,Anthony Tolliver,PF,79.0,80.5,242.0,86.5,107.5,5.7,,,28.5,30.0,11.49,3.29,21.0
2007,12233,Ali Traore,C-PF,80.75,81.75,249.0,88.0,108.5,12.1,,,25.0,29.0,12.16,3.52,11.0
2007,12234,Kyle Visser,C,82.0,83.5,242.0,83.0,108.0,10.2,,,26.0,29.0,12.6,3.39,18.0
2007,201208,Darryl Watkins,C,80.75,82.25,241.0,87.0,110.0,6.9,,,26.5,31.0,11.65,3.56,14.0
2007,12235,Major Wingate,C,80.5,82.75,242.0,88.0,109.0,6.7,,,27.5,30.5,12.14,3.47,15.0
2007,12236,DaShaun Wood,PG,70.75,71.5,167.0,72.75,92.0,5.4,,,31.5,34.5,11.4,3.23,13.0
2007,201153,Julian Wright,SF-PF,78.5,80.5,211.0,86.25,108.0,6.1,,,28.5,33.5,11.48,3.36,2.0
2007,201148,Brandan Wright,PF,80.75,82.0,200.0,87.75,108.5,5.8,,,30.5,35.5,11.76,3.31,2.0
2007,12237,Avis Wyatt,PF,80.75,81.5,212.0,85.0,107.0,3.3,,,27.5,32.0,11.46,3.23,12.0
2007,201146,Jianlian Yi,,,,,,,,,,,,,,
2007,201156,Nick Young,SG-SF,77.0,78.75,206.0,84.0,100.5,6.8,,,39.5,40.5,11.0,3.25,6.0
2007,201152,Thaddeus Young,SF,77.75,79.5,210.0,83.5,106.0,4.9,,,34.5,37.0,11.06,3.19,13.0
2008,201570,Joe Alexander,SF-PF,79.25,80.25,220.0,83.5,106.0,5.8,,,32.5,38.5,11.33,2.99,24.0
2008,201589,Darrell Arthur,PF,79.5,80.5,216.0,82.75,107.0,7.3,,,28.5,30.0,12.18,3.14,12.0
2008,201571,D.J. Augustin,PG,70.0,71.5,171.5,75.5,94.5,8.1,,,28.5,35.0,11.27,3.07,2.0
2008,201573,Jerryd Bayless,PG-SG,73.75,75.0,204.0,75.5,97.0,4.7,,,31.0,38.0,11.26,3.07,10.0
2008,201563,Michael Beasley,PF-SF,79.0,80.25,239.0,84.25,107.0,7.7,,,30.0,35.0,11.06,3.24,19.0
2008,12239,Ramel Bradley,PG-SG,73.25,74.25,184.0,77.0,98.0,5.7,,,24.5,29.5,10.68,3.24,9.0
2008,12240,Tyrone Brazelton,PG,70.0,71.0,166.0,73.75,94.0,8.1,,,30.0,34.0,11.59,3.25,8.0
2008,12241,Takais Brown,PF,79.25,80.5,252.0,82.0,106.0,9.2,,,29.0,31.0,12.47,3.25,22.0
2008,201812,Keith Brumbaugh,SF-PF,79.5,80.75,190.0,79.25,104.5,4.0,,,26.0,27.0,11.65,3.28,2.0
2008,201868,Stanley Burrell,PG,73.5,74.5,201.0,78.25,97.5,5.6,,,29.5,34.5,11.19,3.19,21.0
2008,12242,Brian Butch,C-PF,81.5,83.0,229.6,83.25,108.0,10.8,,,24.0,26.5,11.87,3.52,9.0
2008,12243,Jamar Butler,PG,72.25,73.5,182.0,76.75,97.0,6.0,,,,,,,15.0
2008,12244,Pat Calathes,SF-PF,80.75,81.75,204.0,81.75,106.0,7.3,,,,,,,7.0
2008,12245,Joe Crawford,SG,75.0,76.0,213.0,77.75,99.5,7.6,,,31.0,36.0,11.67,3.22,13.0
2008,12246,Chris Daniels,C-PF,80.25,81.5,256.0,84.5,109.0,16.1,,,26.0,28.5,12.72,3.56,11.0
2008,201595,Joey Dorsey,PF-C,78.25,79.25,265.0,85.75,107.0,9.0,,,27.5,33.0,11.84,3.2,19.0
2008,12247,Marcus Dove,SF-PF,78.75,79.5,208.0,83.5,105.0,5.3,,,27.5,33.5,11.59,3.26,10.0
2008,12248,Josh Duncan,PF,80.0,81.0,230.0,83.5,104.5,5.4,,,28.0,32.0,12.47,3.26,26.0
2008,12249,Frank Elegar,PF,79.25,80.75,210.0,87.25,106.0,4.5,,,33.5,37.5,11.86,3.17,11.0
2008,201607,Patrick Ewing Jr.,SF-PF,78.0,79.25,224.0,84.25,97.5,9.4,,,35.0,42.0,11.77,3.43,2.0
2008,201814,Gary Forbes,SG,76.5,77.75,220.5,83.25,104.5,6.5,,,27.5,33.5,11.45,3.25,13.0
2008,12250,Shan Foster,SG,76.0,77.25,194.5,83.5,103.5,6.3,,,30.0,33.0,12.3,3.24,10.0
2008,201592,J.R. Giddens,SG,76.0,76.75,208.0,83.25,103.0,5.4,,,,,,,10.0
2008,12251,James Gist,PF,79.0,80.5,220.0,88.0,107.5,4.8,,,30.5,35.0,11.37,3.14,5.0
2008,12252,Vladimir Golubovic,C,83.25,84.25,258.0,86.5,111.5,6.9,,,21.5,27.0,12.4,3.33,15.0
2008,201569,Eric Gordon,SG,74.0,75.25,222.0,81.0,99.0,8.2,,,32.0,40.0,10.81,3.01,15.0
2008,201863,Kentrell Gransberry,C,78.75,79.75,290.0,82.25,106.0,17.4,,,24.5,27.5,12.16,3.32,18.0
2008,201590,Donte Greene,SF-PF,80.25,81.0,221.0,82.0,108.0,7.6,,,27.5,31.5,11.21,3.2,2.0
2008,201612,Malik Hairston,SG,76.25,77.25,204.0,81.0,103.5,6.9,,,30.5,38.0,11.33,3.08,13.0
2008,201614,DeVon Hardin,C-PF,81.5,82.75,235.0,87.0,109.5,5.8,,,29.5,32.0,11.49,3.33,20.0
2008,201613,Richard Hendrix,PF,78.75,80.75,250.0,87.0,108.0,9.2,,,26.5,28.0,10.62,3.27,13.0
2008,201588,George Hill,PG,73.25,74.5,181.0,81.0,97.5,3.0,,,34.0,37.5,12.2,3.07,9.0
2008,12254,Kyle Hines,SF-PF,75.75,77.25,234.0,85.25,104.5,3.6,,,28.5,33.0,12.17,3.4,16.0
2008,12255,Jiri Hubalek,C-PF,81.5,83.0,226.0,82.75,109.0,8.8,,,20.5,26.0,12.26,3.54,2.0
2008,201991,Lester Hudson,PG,71.75,73.0,196.0,80.75,98.5,3.4,,,30.5,36.0,11.15,3.16,12.0
2008,201629,Othello Hunter,PF-SF,78.5,79.5,220.0,87.0,109.5,6.4,,,28.0,34.5,11.51,3.18,7.0
2008,201616,Darnell Jackson,PF,79.0,79.75,240.5,83.25,106.5,12.5,,,27.0,31.0,11.75,3.26,11.0
2008,12256,Shawn James,PF,79.75,81.0,217.0,89.0,111.0,9.2,,,,,,,6.0
2008,12257,Davon Jefferson,SF,77.25,78.5,213.0,81.5,105.0,12.0,,,27.0,32.0,12.02,3.36,2.0
2008,12258,Joseph Jones,PF,79.0,80.5,240.0,84.25,107.0,12.2,,,25.5,31.0,11.61,3.33,16.0
2008,201599,DeAndre Jordan,C,81.75,83.0,250.0,90.0,113.5,7.5,,,26.0,30.5,12.3,3.27,8.0
2008,12253,Sasha Kaun,C-PF,81.0,82.75,247.0,88.0,110.0,9.6,,,29.0,32.0,12.06,3.2,13.0
2008,12260,Marcelus Kemp,SG,75.0,76.25,221.0,80.5,103.5,9.0,,,26.0,30.0,11.79,3.39,9.0
2008,12261,Maarty Leunen,SF,79.25,80.5,222.0,80.0,102.5,8.9,,,29.5,34.5,11.57,3.36,14.0
2008,201848,Longar Longar,C,81.0,82.0,212.5,85.25,109.5,10.6,,,,,,,14.0
2008,201572,Brook Lopez,C,83.25,84.5,258.0,89.5,113.0,6.3,,,27.5,30.5,12.77,3.57,7.0
2008,201567,Kevin Love,PF,79.75,81.5,255.0,83.25,106.0,12.9,,,29.5,35.0,11.17,3.22,18.0
2008,12262,Aleks Maric,C,81.75,82.75,273.0,85.0,109.5,10.1,,,23.0,28.0,11.76,3.35,15.0
2008,201564,O.J. Mayo,SG-PG,75.25,76.25,200.0,78.0,99.5,6.3,,,30.5,41.0,11.04,3.14,7.0
2008,201651,James Mays,PF,78.75,79.75,227.0,85.75,105.0,8.8,,,29.5,35.0,11.23,3.19,13.0
2008,201601,Luc Mbah a Moute,SF,77.75,79.5,221.0,86.5,103.5,7.0,,,32.0,38.5,11.71,3.17,11.0
2008,201580,JaVale McGee,C-PF,83.0,84.0,241.0,90.0,114.5,5.3,,,27.0,32.5,12.75,3.25,7.0
2008,12263,Drew Neitzel,PG,71.75,72.75,175.5,74.5,95.0,6.2,,,25.5,32.0,11.19,3.2,10.0
2008,201634,DeMarcus Nelson,PG-SG,73.0,74.25,198.0,82.0,98.5,4.5,,,34.5,38.5,10.54,3.13,19.0
2008,201624,David Padgett,C-PF,82.25,83.5,239.5,85.0,109.5,9.0,,,24.0,28.0,12.45,3.45,17.0
2008,12264,Jeremy Pargo,PG,72.5,73.5,208.0,77.0,96.0,7.6,,,32.0,37.0,10.65,3.07,7.0
2008,12265,Trent Plaisted,PF,81.25,82.25,240.0,82.5,105.5,11.0,,,30.5,35.5,11.32,3.17,14.0
2008,12266,Quan Prowell,SF-PF,78.75,79.75,225.5,82.5,103.5,6.5,,,32.0,36.0,11.79,3.14,16.0
