player_id,player_name,season_start,games_inactive
201566,Russell Westbrook,2019,14
201566,Russell Westbrook,2020,5
201566,Russell Westbrook,2021,3
201566,Russell Westbrook,2022,6
201567,Kevin Love,2009,16
201567,Kevin Love,2010,2
201567,Kevin Love,2011,1
201567,Kevin Love,2012,2
201567,Kevin Love,2014,17
201567,Kevin Love,2015,4
201567,Kevin Love,2016,12
201567,Kevin Love,2017,23
201567,Kevin Love,2018,49
201567,Kevin Love,2019,6
201567,Kevin Love,2020,38
201567,Kevin Love,2021,8
201567,Kevin Love,2022,11
201568,Danilo Gallinari,2008,22
201568,Danilo Gallinari,2010,14
201568,Danilo Gallinari,2011,5
201568,Danilo Gallinari,2012,5
201568,Danilo Gallinari,2013,72
201568,Danilo Gallinari,2014,15
201568,Danilo Gallinari,2015,25
201568,Danilo Gallinari,2016,12
201568,Danilo Gallinari,2017,34
201568,Danilo Gallinari,2018,11
201568,Danilo Gallinari,2019,9
201568,Danilo Gallinari,2020,12
201568,Danilo Gallinari,2021,15
201568,Danilo Gallinari,2022,92
201569,Eric Gordon,2008,1
201569,Eric Gordon,2009,12
201569,Eric Gordon,2010,13
201569,Eric Gordon,2011,35
201569,Eric Gordon,2013,2
201569,Eric Gordon,2014,18
201569,Eric Gordon,2015,24
201569,Eric Gordon,2016,2
201569,Eric Gordon,2017,3
201569,Eric Gordon,2018,11
201569,Eric Gordon,2019,28
201569,Eric Gordon,2020,29
201569,Eric Gordon,2021,20
201569,Eric Gordon,2022,9
201570,Joe Alexander,2008,3
201570,Joe Alexander,2009,61
201570,Joe Alexander,2010,7
201571,D.J. Augustin,2008,9
201571,D.J. Augustin,2011,8
201571,D.J. Augustin,2017,1
201571,D.J. Augustin,2018,1
201571,D.J. Augustin,2019,15
201571,D.J. Augustin,2020,4
201571,D.J. Augustin,2021,6
201571,D.J. Augustin,2022,1
201572,Brook Lopez,2011,48
201572,Brook Lopez,2013,68
201572,Brook Lopez,2014,12
201572,Brook Lopez,2015,1
201572,Brook Lopez,2016,2
201572,Brook Lopez,2017,6
201572,Brook Lopez,2019,4
201572,Brook Lopez,2021,66
201572,Brook Lopez,2022,5
201573,Jerryd Bayless,2010,2
201573,Jerryd Bayless,2011,21
201573,Jerryd Bayless,2013,3
201573,Jerryd Bayless,2015,14
201573,Jerryd Bayless,2016,64
201573,Jerryd Bayless,2017,10
201573,Jerryd Bayless,2018,29
201574,Jason Thompson,2009,7
201574,Jason Thompson,2010,2
201574,Jason Thompson,2011,2
201575,Brandon Rush,2008,2
201575,Brandon Rush,2010,6
201575,Brandon Rush,2012,11
201575,Brandon Rush,2013,5
201575,Brandon Rush,2014,9
201575,Brandon Rush,2015,5
201575,Brandon Rush,2016,4
201575,Brandon Rush,2017,5
201576,Anthony Randolph,2008,1
201576,Anthony Randolph,2009,22
201576,Anthony Randolph,2010,3
201576,Anthony Randolph,2011,2
201577,Robin Lopez,2009,34
201577,Robin Lopez,2010,14
201577,Robin Lopez,2014,21
201577,Robin Lopez,2017,9
201577,Robin Lopez,2019,6
201577,Robin Lopez,2020,1
201577,Robin Lopez,2021,6
201577,Robin Lopez,2022,1
201578,Marreese Speights,2008,1
201578,Marreese Speights,2009,14
201578,Marreese Speights,2014,8
201579,Roy Hibbert,2008,3
201579,Roy Hibbert,2010,1
201579,Roy Hibbert,2012,1
201579,Roy Hibbert,2013,1
201579,Roy Hibbert,2014,2
201579,Roy Hibbert,2015,1
201579,Roy Hibbert,2016,12
201580,JaVale McGee,2009,2
201580,JaVale McGee,2010,3
201580,JaVale McGee,2011,3
201580,JaVale McGee,2013,69
201580,JaVale McGee,2014,28
201580,JaVale McGee,2015,25
201580,JaVale McGee,2017,1
201580,JaVale McGee,2019,2
201580,JaVale McGee,2020,1
201580,JaVale McGee,2021,8
201580,JaVale McGee,2022,4
201581,JJ Hickson,2008,17
201581,JJ Hickson,2010,1
201581,JJ Hickson,2011,6
201581,JJ Hickson,2013,2
201581,JJ Hickson,2014,2
201581,JJ Hickson,2015,6
201582,Alexis Ajinca,2008,17
201582,Alexis Ajinca,2009,70
201582,Alexis Ajinca,2010,26
201582,Alexis Ajinca,2015,3
201582,Alexis Ajinca,2016,1
201582,Alexis Ajinca,2017,84
201583,Ryan Anderson,2010,8
201583,Ryan Anderson,2011,4
201583,Ryan Anderson,2013,52
201583,Ryan Anderson,2015,2
201583,Ryan Anderson,2016,5
201583,Ryan Anderson,2017,7
201583,Ryan Anderson,2018,8
201584,Courtney Lee,2008,2
201584,Courtney Lee,2009,3
201584,Courtney Lee,2010,1
201584,Courtney Lee,2011,6
201584,Courtney Lee,2014,4
201584,Courtney Lee,2016,3
201584,Courtney Lee,2017,4
201584,Courtney Lee,2018,24
201584,Courtney Lee,2019,16
201585,Kosta Koufos,2008,27
201585,Kosta Koufos,2009,18
201585,Kosta Koufos,2010,10
201585,Kosta Koufos,2011,7
201585,Kosta Koufos,2014,1
201585,Kosta Koufos,2017,1
201585,Kosta Koufos,2018,13
201586,Serge Ibaka,2009,1
201586,Serge Ibaka,2013,2
201586,Serge Ibaka,2014,17
201586,Serge Ibaka,2015,3
201586,Serge Ibaka,2016,3
201586,Serge Ibaka,2017,4
201586,Serge Ibaka,2018,4
201586,Serge Ibaka,2019,17
201586,Serge Ibaka,2020,45
201586,Serge Ibaka,2021,19
201586,Serge Ibaka,2022,22
201587,Nicolas Batum,2008,2
201587,Nicolas Batum,2009,38
201587,Nicolas Batum,2010,1
201587,Nicolas Batum,2011,2
201587,Nicolas Batum,2014,5
201587,Nicolas Batum,2015,5
201587,Nicolas Batum,2016,2
201587,Nicolas Batum,2017,15
201587,Nicolas Batum,2018,3
201587,Nicolas Batum,2019,15
201587,Nicolas Batum,2020,3
201587,Nicolas Batum,2021,17
201587,Nicolas Batum,2022,2
201588,George Hill,2009,4
201588,George Hill,2010,1
201588,George Hill,2012,4
201588,George Hill,2013,1
201588,George Hill,2014,35
201588,George Hill,2016,15
201588,George Hill,2017,12
201588,George Hill,2018,13
201588,George Hill,2019,12
201588,George Hill,2020,23
201588,George Hill,2021,33
201588,George Hill,2022,7
201589,Darrell Arthur,2008,1
201589,Darrell Arthur,2009,40
201589,Darrell Arthur,2010,2
201589,Darrell Arthur,2011,67
201589,Darrell Arthur,2012,2
201589,Darrell Arthur,2014,5
201589,Darrell Arthur,2015,2
201589,Darrell Arthur,2016,13
201590,Donte Greene,2008,9
201590,Donte Greene,2012,12
201591,DJ White,2008,68
201591,DJ White,2009,40
201591,DJ White,2010,2
201592,J.R. Giddens,2008,71
201592,J.R. Giddens,2009,13
201593,Nikola Pekovic,2010,14
201593,Nikola Pekovic,2011,9
201593,Nikola Pekovic,2013,20
201593,Nikola Pekovic,2014,28
201593,Nikola Pekovic,2015,66
201593,Nikola Pekovic,2016,74
201594,Walter Sharpe,2008,48
201594,Walter Sharpe,2009,1
201595,Joey Dorsey,2008,63
201595,Joey Dorsey,2009,45
201595,Joey Dorsey,2010,10
201596,Mario Chalmers,2009,7
201596,Mario Chalmers,2010,4
201596,Mario Chalmers,2011,1
201596,Mario Chalmers,2013,2
201596,Mario Chalmers,2015,2
201596,Mario Chalmers,2017,6
201596,Mario Chalmers,2021,2
201599,DeAndre Jordan,2008,8
201599,DeAndre Jordan,2009,6
201599,DeAndre Jordan,2010,1
201599,DeAndre Jordan,2016,1
201599,DeAndre Jordan,2018,7
201599,DeAndre Jordan,2019,8
201599,DeAndre Jordan,2020,1
201600,Omer Asik,2010,1
201600,Omer Asik,2013,7
201600,Omer Asik,2014,3
201600,Omer Asik,2015,1
201600,Omer Asik,2016,8
201600,Omer Asik,2017,19
201600,Omer Asik,2018,2
201601,Luc Mbah a Moute,2009,6
201601,Luc Mbah a Moute,2011,8
201601,Luc Mbah a Moute,2012,3
201601,Luc Mbah a Moute,2013,1
201601,Luc Mbah a Moute,2017,18
201601,Luc Mbah a Moute,2018,70
201601,Luc Mbah a Moute,2019,5
201602,Kyle Weaver,2008,2
201602,Kyle Weaver,2009,55
201603,Sonny Weems,2008,54
201603,Sonny Weems,2009,4
201603,Sonny Weems,2010,7
201604,Chris Douglas-Roberts,2008,9
201604,Chris Douglas-Roberts,2009,7
201604,Chris Douglas-Roberts,2010,18
201604,Chris Douglas-Roberts,2014,22
201605,Nathan Jawai,2008,53
201605,Nathan Jawai,2009,29
201606,Sean Singletary,2008,33
201609,Goran Dragic,2010,8
201609,Goran Dragic,2014,3
201609,Goran Dragic,2015,5
201609,Goran Dragic,2017,2
201609,Goran Dragic,2018,37
201609,Goran Dragic,2019,15
201609,Goran Dragic,2020,3
201609,Goran Dragic,2021,36
201609,Goran Dragic,2022,17
201611,Henry Walker,2008,31
201611,Henry Walker,2009,24
201611,Henry Walker,2010,4
201611,Henry Walker,2011,18
201612,Malik Hairston,2008,28
201612,Malik Hairston,2009,34
201613,Richard Hendrix,2008,24
201616,Darnell Jackson,2008,10
201616,Darnell Jackson,2009,12
201616,Darnell Jackson,2010,1
201619,Sasha Kaun,2015,40
201623,Semih Erden,2010,18
201623,Semih Erden,2011,15
201625,Jason Richards,2008,1
201627,Anthony Morrow,2008,5
201627,Anthony Morrow,2010,11
201627,Anthony Morrow,2014,1
201627,Anthony Morrow,2015,1
201627,Anthony Morrow,2016,6
201628,Bobby Brown,2008,1
201628,Bobby Brown,2009,6
201628,Bobby Brown,2016,9
201628,Bobby Brown,2017,1
201629,Othello Hunter,2008,43
201629,Othello Hunter,2009,24
201631,Steven Hill,2008,23
201632,Hamed Haddadi,2008,34
201632,Hamed Haddadi,2009,15
201632,Hamed Haddadi,2010,23
201632,Hamed Haddadi,2011,1
201633,Rob Kurz,2008,2
201633,Rob Kurz,2009,8
201634,DeMarcus Nelson,2008,23
201785,Othyus Jeffers,2009,2
201785,Othyus Jeffers,2010,3
201802,Oliver Lafayette,2009,22
201814,Gary Forbes,2011,1
201858,Cartier Martin,2010,4
201858,Cartier Martin,2013,1
201858,Cartier Martin,2014,10
201858,Cartier Martin,2015,1
201880,Greg Stiemsma,2011,1
201880,Greg Stiemsma,2013,17
201880,Greg Stiemsma,2014,1
201933,Blake Griffin,2009,71
201933,Blake Griffin,2014,12
201933,Blake Griffin,2015,41
201933,Blake Griffin,2016,21
201933,Blake Griffin,2017,19
201933,Blake Griffin,2018,6
201933,Blake Griffin,2019,37
201933,Blake Griffin,2020,22
201933,Blake Griffin,2021,1
201933,Blake Griffin,2022,2
201934,Hasheem Thabeet,2009,6
201934,Hasheem Thabeet,2010,10
201934,Hasheem Thabeet,2011,17
201934,Hasheem Thabeet,2013,2
201935,James Harden,2009,6
201935,James Harden,2011,2
201935,James Harden,2013,1
201935,James Harden,2016,2
201935,James Harden,2017,6
201935,James Harden,2018,3
201935,James Harden,2019,2
201935,James Harden,2020,20
201935,James Harden,2021,12
201935,James Harden,2022,18
201936,Tyreke Evans,2009,6
201936,Tyreke Evans,2010,16
201936,Tyreke Evans,2011,1
201936,Tyreke Evans,2015,38
201936,Tyreke Evans,2016,29
201936,Tyreke Evans,2017,20
201936,Tyreke Evans,2018,10
201937,Ricky Rubio,2011,24
201937,Ricky Rubio,2012,5
201937,Ricky Rubio,2014,38
201937,Ricky Rubio,2015,6
201937,Ricky Rubio,2016,4
201937,Ricky Rubio,2017,7
201937,Ricky Rubio,2018,12
201937,Ricky Rubio,2019,3
201937,Ricky Rubio,2020,2
201937,Ricky Rubio,2021,43
201937,Ricky Rubio,2022,43
201938,Jonny Flynn,2010,28
201939,Stephen Curry,2010,8
201939,Stephen Curry,2011,29
201939,Stephen Curry,2013,2
201939,Stephen Curry,2015,6
201939,Stephen Curry,2016,1
201939,Stephen Curry,2017,35
201939,Stephen Curry,2018,13
201939,Stephen Curry,2019,49
201939,Stephen Curry,2020,2
201939,Stephen Curry,2021,16
201939,Stephen Curry,2022,28
201941,Jordan Hill,2010,2
201941,Jordan Hill,2011,14
201941,Jordan Hill,2015,1
201942,DeMar DeRozan,2009,4
201942,DeMar DeRozan,2013,1
201942,DeMar DeRozan,2014,20
201942,DeMar DeRozan,2015,2
201942,DeMar DeRozan,2016,8
201942,DeMar DeRozan,2018,3
201942,DeMar DeRozan,2020,4
201942,DeMar DeRozan,2021,6
201942,DeMar DeRozan,2022,9
201943,Brandon Jennings,2010,15
201943,Brandon Jennings,2013,2
201943,Brandon Jennings,2014,35
201943,Brandon Jennings,2015,26
201943,Brandon Jennings,2016,2
201943,Brandon Jennings,2017,2
201944,Terrence Williams,2009,1
201944,Terrence Williams,2010,29
201944,Terrence Williams,2011,4
201945,Gerald Henderson,2009,6
201945,Gerald Henderson,2010,12
201945,Gerald Henderson,2011,6
201945,Gerald Henderson,2014,2
201945,Gerald Henderson,2015,7
201946,Tyler Hansbrough,2009,47
201946,Tyler Hansbrough,2010,3
201946,Tyler Hansbrough,2013,15
201946,Tyler Hansbrough,2014,5
201946,Tyler Hansbrough,2015,1
201947,Earl Clark,2009,2
201947,Earl Clark,2013,1
201947,Earl Clark,2014,1
201948,Austin Daye,2010,2
201948,Austin Daye,2013,45
201948,Austin Daye,2014,18
201949,James Johnson,2009,2
201949,James Johnson,2014,6
201949,James Johnson,2015,8
201949,James Johnson,2017,1
201949,James Johnson,2018,19
201949,James Johnson,2019,5
201949,James Johnson,2020,8
201949,James Johnson,2021,7
201949,James Johnson,2022,1
201950,Jrue Holiday,2009,1
201950,Jrue Holiday,2013,31
201950,Jrue Holiday,2014,39
201950,Jrue Holiday,2016,1
201950,Jrue Holiday,2018,11
201950,Jrue Holiday,2019,5
201950,Jrue Holiday,2020,8
201950,Jrue Holiday,2021,12
201950,Jrue Holiday,2022,15
201951,Ty Lawson,2009,4
201951,Ty Lawson,2013,1
201951,Ty Lawson,2014,1
201951,Ty Lawson,2015,1
201951,Ty Lawson,2016,1
201952,Jeff Teague,2014,6
201952,Jeff Teague,2015,3
201952,Jeff Teague,2017,2
201952,Jeff Teague,2018,28
201952,Jeff Teague,2019,3
201952,Jeff Teague,2020,3
201953,Eric Maynor,2011,67
201954,Darren Collison,2010,3
201954,Darren Collison,2011,3
201954,Darren Collison,2014,28
201954,Darren Collison,2015,5
201954,Darren Collison,2016,4
201954,Darren Collison,2017,12
201954,Darren Collison,2018,6
201954,Darren Collison,2021,1
201956,Omri Casspi,2009,1
201956,Omri Casspi,2014,4
201956,Omri Casspi,2015,3
201956,Omri Casspi,2016,17
201956,Omri Casspi,2017,18
201956,Omri Casspi,2018,12
201957,Byron Mullens,2009,54
201957,Byron Mullens,2010,58
201957,Byron Mullens,2011,1
201957,Byron Mullens,2013,8
201958,Rodrigue Beaubois,2010,63
201958,Rodrigue Beaubois,2011,2
201959,Taj Gibson,2010,1
201959,Taj Gibson,2011,3
201959,Taj Gibson,2014,19
201959,Taj Gibson,2015,3
201959,Taj Gibson,2016,4
201959,Taj Gibson,2018,3
201959,Taj Gibson,2020,6
201959,Taj Gibson,2021,6
201959,Taj Gibson,2022,4
201960,DeMarre Carroll,2010,31
201960,DeMarre Carroll,2011,21
201960,DeMarre Carroll,2014,5
201960,DeMarre Carroll,2015,43
201960,DeMarre Carroll,2016,1
201960,DeMarre Carroll,2017,7
201960,DeMarre Carroll,2018,12
201960,DeMarre Carroll,2019,12
201961,Wayne Ellington,2009,3
201961,Wayne Ellington,2010,2
201961,Wayne Ellington,2016,13
201961,Wayne Ellington,2017,4
201961,Wayne Ellington,2018,3
201961,Wayne Ellington,2019,9
201961,Wayne Ellington,2020,11
201961,Wayne Ellington,2021,5
201962,Toney Douglas,2011,3
201962,Toney Douglas,2013,12
201962,Toney Douglas,2015,3
201963,Christian Eyenga,2010,32
201963,Christian Eyenga,2011,43
201964,Victor Claver,2013,49
201964,Victor Claver,2014,27
201965,Jeff Ayres,2009,28
201965,Jeff Ayres,2010,3
201965,Jeff Ayres,2011,4
201965,Jeff Ayres,2012,1
201965,Jeff Ayres,2013,1
201965,Jeff Ayres,2014,7
201966,Jermaine Taylor,2009,11
201966,Jermaine Taylor,2010,5
201967,Dante Cunningham,2010,1
201967,Dante Cunningham,2013,1
201967,Dante Cunningham,2017,2
201969,DaJuan Summers,2009,20
201969,DaJuan Summers,2010,26
201969,DaJuan Summers,2011,6
201969,DaJuan Summers,2012,6
201970,Sam Young,2009,2
201970,Sam Young,2011,1
201971,DeJuan Blair,2010,1
201971,DeJuan Blair,2014,15
201971,DeJuan Blair,2015,5
201972,Jon Brockman,2009,19
201972,Jon Brockman,2010,8
201972,Jon Brockman,2011,3
201973,Jonas Jerebko,2010,77
201973,Jonas Jerebko,2014,1
201973,Jonas Jerebko,2015,3
201973,Jonas Jerebko,2016,2
201973,Jonas Jerebko,2018,2
201974,Derrick Brown,2009,4
201974,Derrick Brown,2010,13
201975,Jodie Meeks,2009,3
201975,Jodie Meeks,2010,6
201975,Jodie Meeks,2014,20
201975,Jodie Meeks,2015,66
201975,Jodie Meeks,2016,43
201975,Jodie Meeks,2017,2
201975,Jodie Meeks,2018,17
201976,Patrick Beverley,2013,14
201976,Patrick Beverley,2014,36
201976,Patrick Beverley,2015,7
201976,Patrick Beverley,2016,12
201976,Patrick Beverley,2017,60
201976,Patrick Beverley,2018,3
201976,Patrick Beverley,2019,22
201976,Patrick Beverley,2020,28
201976,Patrick Beverley,2021,20
201976,Patrick Beverley,2022,6
201977,Marcus Thornton,2009,5
201977,Marcus Thornton,2010,4
201977,Marcus Thornton,2013,2
201977,Marcus Thornton,2014,15
201977,Marcus Thornton,2015,2
201978,Chase Budinger,2009,4
201978,Chase Budinger,2010,1
201978,Chase Budinger,2013,35
201979,Nick Calathes,2013,2
201980,Danny Green,2009,37
201980,Danny Green,2010,4
201980,Danny Green,2013,7
201980,Danny Green,2016,15
201980,Danny Green,2017,6
201980,Danny Green,2018,2
201980,Danny Green,2019,3
201980,Danny Green,2020,7
201980,Danny Green,2021,16
201980,Danny Green,2022,48
201981,Taylor Griffin,2009,57
201985,AJ Price,2009,5
201985,AJ Price,2010,20
201985,AJ Price,2013,17
201985,AJ Price,2014,1
201986,Nando De Colo,2012,12
201986,Nando De Colo,2013,18
201987,Robert Vaden,2010,18
201988,Patty Mills,2009,43
201988,Patty Mills,2010,1
201988,Patty Mills,2011,4
201988,Patty Mills,2012,4
201988,Patty Mills,2014,30
201988,Patty Mills,2015,1
201988,Patty Mills,2019,1
201988,Patty Mills,2021,1
201988,Patty Mills,2022,2
201991,Lester Hudson,2009,30
201991,Lester Hudson,2010,4
201991,Lester Hudson,2011,1
201991,Lester Hudson,2014,1
201998,Curtis Jerrells,2009,23
202066,Garrett Temple,2009,1
202066,Garrett Temple,2010,5
202066,Garrett Temple,2014,20
202066,Garrett Temple,2015,1
202066,Garrett Temple,2016,10
202066,Garrett Temple,2017,8
202066,Garrett Temple,2018,5
202066,Garrett Temple,2019,9
202066,Garrett Temple,2020,14
202066,Garrett Temple,2021,4
202066,Garrett Temple,2022,2
202067,Diamon Simpson,2011,6
202068,Marcus Landry,2009,28
202070,Tony Gaffney,2009,24
202077,Jerel McNeal,2010,3
202079,Antonio Anderson,2009,6
202081,Garret Siler,2010,21
202083,Wesley Matthews,2010,1
202083,Wesley Matthews,2014,24
202083,Wesley Matthews,2015,2
202083,Wesley Matthews,2016,2
202083,Wesley Matthews,2017,18
202083,Wesley Matthews,2018,11
202083,Wesley Matthews,2019,6
202083,Wesley Matthews,2020,2
202083,Wesley Matthews,2021,7
202083,Wesley Matthews,2022,18
202084,Paul Harris,2009,1
202086,Alade Aminu,2009,3
202087,Alonzo Gee,2009,19
202087,Alonzo Gee,2010,4
202087,Alonzo Gee,2014,1
202087,Alonzo Gee,2016,8
202130,Reggie Williams,2010,1
202130,Reggie Williams,2011,21
202130,Reggie Williams,2013,2
202130,Reggie Williams,2014,15
202130,Reggie Williams,2016,4
202132,Cedric Jackson,2009,3
202148,Mickell Gladness,2011,16
202178,Sundiata Gaines,2010,18
202221,Brian Butch,2009,8
202227,Terrel Harris,2011,28
202238,Kenny Hasbrouck,2009,18
202322,John Wall,2010,5
202322,John Wall,2012,5
202322,John Wall,2014,5
202322,John Wall,2015,6
202322,John Wall,2016,3
202322,John Wall,2017,38
202322,John Wall,2018,45
202322,John Wall,2019,58
202322,John Wall,2020,14
202322,John Wall,2021,68
202322,John Wall,2022,22
202323,Evan Turner,2013,2
202323,Evan Turner,2015,1
202323,Evan Turner,2016,14
202323,Evan Turner,2017,4
202323,Evan Turner,2018,7
202323,Evan Turner,2019,35
202324,Derrick Favors,2010,2
202324,Derrick Favors,2013,8
202324,Derrick Favors,2014,1
202324,Derrick Favors,2015,2
202324,Derrick Favors,2016,26
202324,Derrick Favors,2017,2
202324,Derrick Favors,2018,4
202324,Derrick Favors,2019,4
202324,Derrick Favors,2020,4
202324,Derrick Favors,2021,15
202324,Derrick Favors,2022,1
202325,Wesley Johnson,2015,1
202325,Wesley Johnson,2016,4
202325,Wesley Johnson,2018,2
202326,DeMarcus Cousins,2010,1
202326,DeMarcus Cousins,2011,1
202326,DeMarcus Cousins,2013,7
202326,DeMarcus Cousins,2014,17
202326,DeMarcus Cousins,2015,7
202326,DeMarcus Cousins,2017,40
202326,DeMarcus Cousins,2018,58
202326,DeMarcus Cousins,2019,49
202326,DeMarcus Cousins,2020,2
202326,DeMarcus Cousins,2021,3
202327,Ekpe Udoh,2010,22
202327,Ekpe Udoh,2011,1
202327,Ekpe Udoh,2013,6
202327,Ekpe Udoh,2014,5
202327,Ekpe Udoh,2017,1
202328,Greg Monroe,2014,10
202328,Greg Monroe,2016,1
202328,Greg Monroe,2017,8
202328,Greg Monroe,2018,3
202328,Greg Monroe,2021,2
202329,Al-Farouq Aminu,2014,1
202329,Al-Farouq Aminu,2016,16
202329,Al-Farouq Aminu,2017,13
202329,Al-Farouq Aminu,2019,43
202329,Al-Farouq Aminu,2020,22
202330,Gordon Hayward,2010,2
202330,Gordon Hayward,2013,4
202330,Gordon Hayward,2014,2
202330,Gordon Hayward,2015,1
202330,Gordon Hayward,2016,6
202330,Gordon Hayward,2017,93
202330,Gordon Hayward,2018,10
202330,Gordon Hayward,2019,27
202330,Gordon Hayward,2020,23
202330,Gordon Hayward,2021,27
202330,Gordon Hayward,2022,29
202331,Paul George,2010,12
202331,Paul George,2014,73
202331,Paul George,2016,5
202331,Paul George,2017,2
202331,Paul George,2018,1
202331,Paul George,2019,20
202331,Paul George,2020,11
202331,Paul George,2021,46
202331,Paul George,2022,29
202332,Cole Aldrich,2010,61
202332,Cole Aldrich,2013,1
202332,Cole Aldrich,2017,3
202333,Xavier Henry,2010,42
202333,Xavier Henry,2011,10
202333,Xavier Henry,2013,17
202334,Ed Davis,2010,15
202334,Ed Davis,2015,1
202334,Ed Davis,2016,17
202334,Ed Davis,2017,4
202334,Ed Davis,2018,2
202334,Ed Davis,2019,20
202334,Ed Davis,2021,3
202335,Patrick Patterson,2010,21
202335,Patrick Patterson,2011,2
202335,Patrick Patterson,2013,11
202335,Patrick Patterson,2014,2
202335,Patrick Patterson,2015,2
202335,Patrick Patterson,2016,4
202335,Patrick Patterson,2020,4
202336,Larry Sanders,2010,4
202336,Larry Sanders,2013,41
202336,Larry Sanders,2014,7
202336,Larry Sanders,2016,7
202337,Luke Babbitt,2010,23
202337,Luke Babbitt,2011,3
202337,Luke Babbitt,2014,2
202337,Luke Babbitt,2017,10
202338,Kevin Seraphin,2010,5
202338,Kevin Seraphin,2012,2
202338,Kevin Seraphin,2013,5
202338,Kevin Seraphin,2015,1
202338,Kevin Seraphin,2016,5
202339,Eric Bledsoe,2011,15
202339,Eric Bledsoe,2013,29
202339,Eric Bledsoe,2015,48
202339,Eric Bledsoe,2016,1
202339,Eric Bledsoe,2017,10
202339,Eric Bledsoe,2019,12
202339,Eric Bledsoe,2020,1
202339,Eric Bledsoe,2021,24
202340,Avery Bradley,2010,36
202340,Avery Bradley,2011,10
202340,Avery Bradley,2013,12
202340,Avery Bradley,2014,3
202340,Avery Bradley,2015,8
202340,Avery Bradley,2016,24
202340,Avery Bradley,2017,20
202340,Avery Bradley,2018,14
202340,Avery Bradley,2019,12
202340,Avery Bradley,2020,26
202340,Avery Bradley,2021,8
202341,James Anderson,2010,50
202342,Craig Brackins,2010,63
202342,Craig Brackins,2011,17
202343,Elliot Williams,2010,75
202343,Elliot Williams,2011,25
202343,Elliot Williams,2014,2
202343,Elliot Williams,2016,1
202344,Trevor Booker,2010,7
202344,Trevor Booker,2012,1
202344,Trevor Booker,2013,1
202344,Trevor Booker,2014,1
202344,Trevor Booker,2016,1
202344,Trevor Booker,2017,5
202345,Damion James,2010,43
202345,Damion James,2011,52
202345,Damion James,2013,22
202346,Dominique Jones,2010,55
202346,Dominique Jones,2011,15
202347,Quincy Pondexter,2010,5
202347,Quincy Pondexter,2013,57
202347,Quincy Pondexter,2014,2
202347,Quincy Pondexter,2015,74
202347,Quincy Pondexter,2016,78
202347,Quincy Pondexter,2017,2
202348,Jordan Crawford,2010,22
202348,Jordan Crawford,2013,1
202349,Greivis Vasquez,2010,4
202349,Greivis Vasquez,2013,1
202349,Greivis Vasquez,2015,51
202349,Greivis Vasquez,2016,1
202350,Daniel Orton,2010,82
202350,Daniel Orton,2011,18
202350,Daniel Orton,2012,4
202351,Lazar Hayward,2010,15
202351,Lazar Hayward,2011,4
202353,Tibor Pleiss,2015,42
202354,Dexter Pittman,2010,94
202354,Dexter Pittman,2011,11
202354,Dexter Pittman,2013,2
202354,Dexter Pittman,2014,1
202355,Hassan Whiteside,2010,76
202355,Hassan Whiteside,2011,25
202355,Hassan Whiteside,2014,4
202355,Hassan Whiteside,2015,9
202355,Hassan Whiteside,2017,14
202355,Hassan Whiteside,2018,3
202355,Hassan Whiteside,2019,3
202355,Hassan Whiteside,2020,18
202355,Hassan Whiteside,2021,14
202356,Armon Johnson,2010,7
202356,Armon Johnson,2011,27
202357,Nemanja Bjelica,2015,4
202357,Nemanja Bjelica,2016,2
202357,Nemanja Bjelica,2017,3
202357,Nemanja Bjelica,2018,1
202357,Nemanja Bjelica,2020,3
202357,Nemanja Bjelica,2021,4
202358,Terrico White,2010,77
202359,Darington Hobson,2010,18
202359,Darington Hobson,2011,12
202360,Andy Rautins,2010,41
202361,Landry Fields,2013,14
202361,Landry Fields,2014,3
202362,Lance Stephenson,2010,57
202362,Lance Stephenson,2011,2
202362,Lance Stephenson,2013,1
202362,Lance Stephenson,2014,9
202362,Lance Stephenson,2015,1
202362,Lance Stephenson,2018,6
202362,Lance Stephenson,2021,1
202363,Jarvis Varnado,2012,23
202364,Da'Sean Butler,2010,17
202365,Devin Ebanks,2010,40
202365,Devin Ebanks,2011,6
202365,Devin Ebanks,2012,2
202366,Jerome Jordan,2011,10
202371,Gani Lawal,2010,73
202374,Solomon Alabi,2010,34
202374,Solomon Alabi,2011,26
202375,Magnum Rolle,2010,13
202376,Luke Harangody,2010,3
202376,Luke Harangody,2011,23
202377,Pape Sy,2010,78
202378,Willie Warren,2010,36
202379,Jeremy Evans,2010,8
202379,Jeremy Evans,2011,1
202379,Jeremy Evans,2013,14
202379,Jeremy Evans,2015,34
202379,Jeremy Evans,2017,2
202380,Hamady Ndiaye,2010,44
202380,Hamady Ndiaye,2011,17
202380,Hamady Ndiaye,2013,5
202382,Derrick Caracter,2010,19
202382,Derrick Caracter,2011,20
202385,Ryan Reid,2011,21
202386,Ben Uzoh,2010,18
202388,Donald Sloan,2011,9
202388,Donald Sloan,2013,1
202388,Donald Sloan,2014,1
202388,Donald Sloan,2015,1
202389,Timofey Mozgov,2010,6
202389,Timofey Mozgov,2011,2
202389,Timofey Mozgov,2015,1
202389,Timofey Mozgov,2016,7
202389,Timofey Mozgov,2018,80
202390,Gary Neal,2011,5
202390,Gary Neal,2014,13
202390,Gary Neal,2015,11
202390,Gary Neal,2016,1
202391,Jeremy Lin,2010,29
