G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
30,"Fri, Dec 29, 2023",7:30p,,Box Score,@,Atlanta Hawks,W,,117,110,18,12,W 1,18305,2:08,,SAC,2024
31,"Sun, Dec 31, 2023",8:00p,,Box Score,@,Memphis Grizzlies,W,,123,92,19,12,W 2,17794,2:06,,SAC,2024
32,"Tue, Jan 2, 2024",10:00p,,Box Score,,Charlotte Hornets,L,,104,111,19,13,L 1,17832,2:10,,SAC,2024
33,"Wed, Jan 3, 2024",10:00p,,Box Score,,Orlando Magic,W,2OT,138,135,20,13,W 1,17832,2:59,,SAC,2024
34,"Fri, Jan 5, 2024",10:00p,,Box Score,,Toronto Raptors,W,,135,130,21,13,W 2,17941,2:21,,SAC,2024
35,"Sun, Jan 7, 2024",6:00p,,Box Score,,New Orleans Pelicans,L,,100,133,21,14,L 1,17832,1:56,,SAC,2024
36,"Tue, Jan 9, 2024",7:00p,,Box Score,@,Detroit Pistons,W,,131,110,22,14,W 1,13992,2:12,,SAC,2024
37,"Wed, Jan 10, 2024",7:00p,,Box Score,@,Charlotte Hornets,W,,123,98,23,14,W 2,14173,2:02,,SAC,2024
38,"Fri, Jan 12, 2024",7:30p,,Box Score,@,Philadelphia 76ers,L,,93,112,23,15,L 1,19766,2:16,,SAC,2024
39,"Sun, Jan 14, 2024",7:00p,,Box Score,@,Milwaukee Bucks,L,OT,142,143,23,16,L 2,17612,2:39,,SAC,2024
40,"Tue, Jan 16, 2024",9:00p,,Box Score,@,Phoenix Suns,L,,117,119,23,17,L 3,17071,2:14,,SAC,2024
41,"Thu, Jan 18, 2024",10:00p,,Box Score,,Indiana Pacers,L,,121,126,23,18,L 4,17832,2:24,,SAC,2024
42,"Mon, Jan 22, 2024",10:00p,,Box Score,,Atlanta Hawks,W,,122,107,24,18,W 1,17832,2:13,,SAC,2024
43,"Thu, Jan 25, 2024",10:00p,,Box Score,@,Golden State Warriors,W,,134,133,25,18,W 2,18064,2:24,,SAC,2024
44,"Sat, Jan 27, 2024",9:00p,,Box Score,@,Dallas Mavericks,W,,120,115,26,18,W 3,20373,2:23,,SAC,2024
45,"Mon, Jan 29, 2024",8:00p,,Box Score,@,Memphis Grizzlies,W,,103,94,27,18,W 4,15333,2:00,,SAC,2024
46,"Wed, Jan 31, 2024",7:30p,,Box Score,@,Miami Heat,L,,106,115,27,19,L 1,19600,2:06,,SAC,2024
47,"Fri, Feb 2, 2024",7:30p,,Box Score,@,Indiana Pacers,W,,133,122,28,19,W 1,17274,2:17,,SAC,2024
48,"Sat, Feb 3, 2024",8:00p,,Box Score,@,Chicago Bulls,W,,123,115,29,19,W 2,21579,2:14,,SAC,2024
49,"Mon, Feb 5, 2024",7:00p,,Box Score,@,Cleveland Cavaliers,L,,110,136,29,20,L 1,19432,2:08,,SAC,2024
50,"Wed, Feb 7, 2024",10:00p,,Box Score,,Detroit Pistons,L,,120,133,29,21,L 2,17832,2:09,,SAC,2024
51,"Fri, Feb 9, 2024",10:00p,,Box Score,,Denver Nuggets,W,,135,106,30,21,W 1,17832,2:10,,SAC,2024
52,"Sun, Feb 11, 2024",3:00p,,Box Score,@,Oklahoma City Thunder,L,,113,127,30,22,L 1,17092,2:12,,SAC,2024
53,"Tue, Feb 13, 2024",10:00p,,Box Score,@,Phoenix Suns,L,,125,130,30,23,L 2,17071,2:31,,SAC,2024
54,"Wed, Feb 14, 2024",9:00p,,Box Score,@,Denver Nuggets,W,,102,98,31,23,W 1,19617,2:15,,SAC,2024
55,"Thu, Feb 22, 2024",10:00p,,Box Score,,San Antonio Spurs,W,,127,122,32,23,W 2,18153,2:03,,SAC,2024
56,"Sun, Feb 25, 2024",9:30p,,Box Score,@,Los Angeles Clippers,W,,123,107,33,23,W 3,19370,2:14,,SAC,2024
57,"Mon, Feb 26, 2024",10:00p,,Box Score,,Miami Heat,L,,110,121,33,24,L 1,17832,2:07,,SAC,2024
58,"Wed, Feb 28, 2024",9:00p,,Box Score,@,Denver Nuggets,L,,96,117,33,25,L 2,19628,2:04,,SAC,2024
59,"Fri, Mar 1, 2024",8:00p,,Box Score,@,Minnesota Timberwolves,W,OT,124,120,34,25,W 1,18024,2:37,,SAC,2024
60,"Mon, Mar 4, 2024",10:00p,,Box Score,,Chicago Bulls,L,,109,113,34,26,L 1,17832,2:19,,SAC,2024
61,"Wed, Mar 6, 2024",10:30p,,Box Score,@,Los Angeles Lakers,W,,130,120,35,26,W 1,18498,2:16,,SAC,2024
62,"Thu, Mar 7, 2024",10:00p,,Box Score,,San Antonio Spurs,W,,131,129,36,26,W 2,17968,2:16,,SAC,2024
63,"Sun, Mar 10, 2024",6:00p,,Box Score,,Houston Rockets,L,,104,112,36,27,L 1,18022,2:18,,SAC,2024
64,"Tue, Mar 12, 2024",10:00p,,Box Score,,Milwaukee Bucks,W,,129,94,37,27,W 1,17832,2:17,,SAC,2024
65,"Wed, Mar 13, 2024",10:00p,,Box Score,,Los Angeles Lakers,W,,120,107,38,27,W 2,18332,2:14,,SAC,2024
66,"Sat, Mar 16, 2024",10:00p,,Box Score,,New York Knicks,L,,91,98,38,28,L 1,18311,2:21,,SAC,2024
67,"Mon, Mar 18, 2024",10:00p,,Box Score,,Memphis Grizzlies,W,OT,121,111,39,28,W 1,17832,2:44,,SAC,2024
68,"Wed, Mar 20, 2024",7:30p,,Box Score,@,Toronto Raptors,W,,123,89,40,28,W 2,18641,2:05,,SAC,2024
69,"Thu, Mar 21, 2024",7:00p,,Box Score,@,Washington Wizards,L,,102,109,40,29,L 1,14495,2:15,,SAC,2024
70,"Sat, Mar 23, 2024",7:00p,,Box Score,@,Orlando Magic,W,,109,107,41,29,W 1,18307,2:18,,SAC,2024
71,"Mon, Mar 25, 2024",10:00p,,Box Score,,Philadelphia 76ers,W,,108,96,42,29,W 2,17832,2:21,,SAC,2024
72,"Tue, Mar 26, 2024",10:00p,,Box Score,,Dallas Mavericks,L,,96,132,42,30,L 1,17832,2:10,,SAC,2024
73,"Fri, Mar 29, 2024",10:00p,,Box Score,,Dallas Mavericks,L,,103,107,42,31,L 2,17832,2:13,,SAC,2024
74,"Sun, Mar 31, 2024",9:00p,,Box Score,,Utah Jazz,W,,127,106,43,31,W 1,18332,2:13,,SAC,2024
75,"Tue, Apr 2, 2024",10:00p,,Box Score,,Los Angeles Clippers,W,,109,95,44,31,W 2,17832,2:12,,SAC,2024
76,"Thu, Apr 4, 2024",7:30p,,Box Score,@,New York Knicks,L,,109,120,44,32,L 1,19812,2:28,,SAC,2024
77,"Fri, Apr 5, 2024",7:30p,,Box Score,@,Boston Celtics,L,,100,101,44,33,L 2,19156,2:03,,SAC,2024
78,"Sun, Apr 7, 2024",7:30p,,Box Score,@,Brooklyn Nets,W,,107,77,45,33,W 1,17732,2:06,,SAC,2024
79,"Tue, Apr 9, 2024",8:00p,,Box Score,@,Oklahoma City Thunder,L,,105,112,45,34,L 1,17509,2:17,,SAC,2024
80,"Thu, Apr 11, 2024",10:00p,,Box Score,,New Orleans Pelicans,L,,123,135,45,35,L 2,17832,2:17,,SAC,2024
81,"Fri, Apr 12, 2024",10:30p,,Box Score,,Phoenix Suns,L,,107,108,45,36,L 3,17832,2:16,,SAC,2024
82,"Sun, Apr 14, 2024",3:30p,,Box Score,,Portland Trail Blazers,W,,121,82,46,36,W 1,18037,2:06,,SAC,2024
83,"Tue, Apr 16, 2024",10:00p,,Box Score,,Golden State Warriors,W,,118,94,47,36,W 2,18304,2:21,Play-In Game,SAC,2024
84,"Fri, Apr 19, 2024",9:30p,,Box Score,@,New Orleans Pelicans,L,,98,105,47,37,L 1,18656,2:22,Play-In Game,SAC,2024
