G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
41,"Wed, Jan 17, 2024",7:30p,,Box Score,,Miami Heat,W,,121,97,16,25,W 1,19631,2:01,,TOR,2024
42,"Thu, Jan 18, 2024",7:30p,,Box Score,,Chicago Bulls,L,,110,116,16,26,L 1,19312,2:13,,TOR,2024
43,"Sat, Jan 20, 2024",7:30p,,Box Score,@,New York Knicks,L,,100,126,16,27,L 2,19812,2:11,,TOR,2024
44,"Mon, Jan 22, 2024",7:30p,,Box Score,,Memphis Grizzlies,L,,100,108,16,28,L 3,18577,2:06,,TOR,2024
45,"Fri, Jan 26, 2024",7:30p,,Box Score,,Los Angeles Clippers,L,,107,127,16,29,L 4,19800,2:11,,TOR,2024
46,"Sun, Jan 28, 2024",6:00p,,Box Score,@,Atlanta Hawks,L,,125,126,16,30,L 5,15658,2:20,,TOR,2024
47,"Tue, Jan 30, 2024",8:00p,,Box Score,@,Chicago Bulls,W,,118,107,17,30,W 1,21259,2:16,,TOR,2024
48,"Fri, Feb 2, 2024",8:00p,,Box Score,@,Houston Rockets,L,,106,135,17,31,L 1,18055,2:03,,TOR,2024
49,"Sun, Feb 4, 2024",7:00p,,Box Score,@,Oklahoma City Thunder,L,2OT,127,135,17,32,L 2,17059,2:33,,TOR,2024
50,"Mon, Feb 5, 2024",8:00p,,Box Score,@,New Orleans Pelicans,L,,100,138,17,33,L 3,17429,1:59,,TOR,2024
51,"Wed, Feb 7, 2024",7:00p,,Box Score,@,Charlotte Hornets,W,,123,117,18,33,W 1,11720,2:12,,TOR,2024
52,"Fri, Feb 9, 2024",7:30p,,Box Score,,Houston Rockets,W,,107,104,19,33,W 2,19800,2:19,,TOR,2024
53,"Sat, Feb 10, 2024",7:30p,,Box Score,,Cleveland Cavaliers,L,,95,119,19,34,L 1,19800,2:03,,TOR,2024
54,"Mon, Feb 12, 2024",7:30p,,Box Score,,San Antonio Spurs,L,,99,122,19,35,L 2,19800,2:05,,TOR,2024
55,"Wed, Feb 14, 2024",7:30p,,Box Score,,Indiana Pacers,L,,125,127,19,36,L 3,19800,2:13,,TOR,2024
56,"Thu, Feb 22, 2024",7:00p,,Box Score,,Brooklyn Nets,W,,121,93,20,36,W 1,19800,2:13,,TOR,2024
57,"Fri, Feb 23, 2024",7:30p,,Box Score,@,Atlanta Hawks,W,,123,121,21,36,W 2,17625,2:09,,TOR,2024
58,"Mon, Feb 26, 2024",7:00p,,Box Score,@,Indiana Pacers,W,,130,122,22,36,W 3,16026,2:19,,TOR,2024
59,"Wed, Feb 28, 2024",7:30p,,Box Score,,Dallas Mavericks,L,,125,136,22,37,L 1,19800,2:09,,TOR,2024
60,"Fri, Mar 1, 2024",7:30p,,Box Score,,Golden State Warriors,L,,105,120,22,38,L 2,19800,2:10,,TOR,2024
61,"Sun, Mar 3, 2024",6:00p,,Box Score,,Charlotte Hornets,W,,111,106,23,38,W 1,19512,2:14,,TOR,2024
62,"Tue, Mar 5, 2024",7:30p,,Box Score,,New Orleans Pelicans,L,,98,139,23,39,L 1,18864,2:00,,TOR,2024
63,"Thu, Mar 7, 2024",9:00p,,Box Score,@,Phoenix Suns,L,,113,120,23,40,L 2,17071,2:16,,TOR,2024
64,"Sat, Mar 9, 2024",10:00p,,Box Score,@,Portland Trail Blazers,L,OT,118,128,23,41,L 3,18117,2:24,,TOR,2024
65,"Mon, Mar 11, 2024",9:00p,,Box Score,@,Denver Nuggets,L,,119,125,23,42,L 4,19652,2:06,,TOR,2024
66,"Wed, Mar 13, 2024",7:00p,,Box Score,@,Detroit Pistons,L,,104,113,23,43,L 5,19313,2:18,,TOR,2024
67,"Fri, Mar 15, 2024",7:30p,,Box Score,,Orlando Magic,L,,103,113,23,44,L 6,19800,2:14,,TOR,2024
68,"Sun, Mar 17, 2024",6:00p,,Box Score,@,Orlando Magic,L,,96,111,23,45,L 7,18846,2:10,,TOR,2024
69,"Wed, Mar 20, 2024",7:30p,,Box Score,,Sacramento Kings,L,,89,123,23,46,L 8,18641,2:05,,TOR,2024
70,"Fri, Mar 22, 2024",7:00p,,Box Score,,Oklahoma City Thunder,L,,103,123,23,47,L 9,19601,2:01,,TOR,2024
71,"Sat, Mar 23, 2024",8:00p,,Box Score,@,Washington Wizards,L,,109,112,23,48,L 10,15746,2:20,,TOR,2024
72,"Mon, Mar 25, 2024",7:30p,,Box Score,,Brooklyn Nets,L,,88,96,23,49,L 11,18376,2:07,,TOR,2024
73,"Wed, Mar 27, 2024",7:30p,,Box Score,,New York Knicks,L,,101,145,23,50,L 12,19133,2:06,,TOR,2024
74,"Sun, Mar 31, 2024",6:00p,,Box Score,,Philadelphia 76ers,L,,120,135,23,51,L 13,19114,2:09,,TOR,2024
75,"Tue, Apr 2, 2024",7:00p,,Box Score,,Los Angeles Lakers,L,,111,128,23,52,L 14,19800,2:06,,TOR,2024
76,"Wed, Apr 3, 2024",8:00p,,Box Score,@,Minnesota Timberwolves,L,,85,133,23,53,L 15,18024,2:00,,TOR,2024
77,"Fri, Apr 5, 2024",8:00p,,Box Score,@,Milwaukee Bucks,W,,117,111,24,53,W 1,17750,2:21,,TOR,2024
78,"Sun, Apr 7, 2024",6:00p,,Box Score,,Washington Wizards,W,,130,122,25,53,W 2,19502,2:23,,TOR,2024
79,"Tue, Apr 9, 2024",7:00p,,Box Score,,Indiana Pacers,L,,123,140,25,54,L 1,19325,2:17,,TOR,2024
80,"Wed, Apr 10, 2024",7:30p,,Box Score,@,Brooklyn Nets,L,,102,106,25,55,L 2,17732,2:20,,TOR,2024
81,"Fri, Apr 12, 2024",8:00p,,Box Score,@,Miami Heat,L,,103,125,25,56,L 3,19600,2:07,,TOR,2024
82,"Sun, Apr 14, 2024",1:00p,,Box Score,@,Miami Heat,L,,103,118,25,57,L 4,19600,2:06,,TOR,2024
