G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
50,"Tue, Feb 1, 2022",7:30p,,Box Score,@,Milwaukee Bucks,L,,98,112,23,27,L 6,17341,2:18,,WAS,2022
51,"Wed, Feb 2, 2022",7:00p,,Box Score,@,Philadelphia 76ers,W,,106,103,24,27,W 1,20089,2:11,,WAS,2022
52,"Sat, Feb 5, 2022",7:00p,,Box Score,,Phoenix Suns,L,,80,95,24,28,L 1,18058,2:02,,WAS,2022
53,"Mon, Feb 7, 2022",7:00p,,Box Score,,Miami Heat,L,,100,121,24,29,L 2,14222,2:12,,WAS,2022
54,"Thu, Feb 10, 2022",7:30p,,Box Score,,Brooklyn Nets,W,,113,112,25,29,W 1,15204,2:21,,WAS,2022
55,"Sat, Feb 12, 2022",7:00p,,Box Score,,Sacramento Kings,L,,110,123,25,30,L 1,14169,2:08,,WAS,2022
56,"Mon, Feb 14, 2022",7:00p,,Box Score,,Detroit Pistons,W,,103,94,26,30,W 1,10793,2:11,,WAS,2022
57,"Wed, Feb 16, 2022",7:30p,,Box Score,@,Indiana Pacers,L,,108,113,26,31,L 1,14540,2:16,,WAS,2022
58,"Thu, Feb 17, 2022",7:30p,,Box Score,@,Brooklyn Nets,W,,117,103,27,31,W 1,17477,2:10,,WAS,2022
59,"Fri, Feb 25, 2022",7:00p,,Box Score,,San Antonio Spurs,L,2OT,153,157,27,32,L 1,15302,2:56,,WAS,2022
60,"Sat, Feb 26, 2022",8:00p,,Box Score,@,Cleveland Cavaliers,L,,86,92,27,33,L 2,19432,2:10,,WAS,2022
61,"Tue, Mar 1, 2022",7:00p,,Box Score,,Detroit Pistons,W,,116,113,28,33,W 1,12122,2:18,,WAS,2022
62,"Fri, Mar 4, 2022",7:00p,,Box Score,,Atlanta Hawks,L,,114,117,28,34,L 1,15927,2:18,,WAS,2022
63,"Sun, Mar 6, 2022",6:00p,,Box Score,,Indiana Pacers,W,,133,123,29,34,W 1,13937,2:14,,WAS,2022
64,"Wed, Mar 9, 2022",10:30p,,Box Score,@,Los Angeles Clippers,L,,109,115,29,35,L 1,15282,2:13,,WAS,2022
65,"Fri, Mar 11, 2022",10:30p,,Box Score,@,Los Angeles Lakers,L,,109,122,29,36,L 2,18997,2:15,,WAS,2022
66,"Sat, Mar 12, 2022",10:00p,,Box Score,@,Portland Trail Blazers,L,,118,127,29,37,L 3,17524,2:08,,WAS,2022
67,"Mon, Mar 14, 2022",10:00p,,Box Score,@,Golden State Warriors,L,,112,126,29,38,L 4,18064,2:10,,WAS,2022
68,"Wed, Mar 16, 2022",7:00p,,Box Score,,Denver Nuggets,L,,109,127,29,39,L 5,15326,2:12,,WAS,2022
69,"Fri, Mar 18, 2022",7:30p,,Box Score,@,New York Knicks,L,,97,100,29,40,L 6,19812,2:19,,WAS,2022
70,"Sat, Mar 19, 2022",8:00p,,Box Score,,Los Angeles Lakers,W,,127,119,30,40,W 1,20476,2:13,,WAS,2022
71,"Mon, Mar 21, 2022",8:00p,,Box Score,@,Houston Rockets,L,,97,115,30,41,L 1,13936,2:09,,WAS,2022
72,"Thu, Mar 24, 2022",8:00p,,Box Score,@,Milwaukee Bucks,L,,102,114,30,42,L 2,18018,2:06,,WAS,2022
73,"Fri, Mar 25, 2022",7:00p,,Box Score,@,Detroit Pistons,W,,100,97,31,42,W 1,18943,2:13,,WAS,2022
74,"Sun, Mar 27, 2022",6:00p,,Box Score,,Golden State Warriors,W,,123,115,32,42,W 2,20476,2:23,,WAS,2022
75,"Tue, Mar 29, 2022",7:00p,,Box Score,,Chicago Bulls,L,,94,107,32,43,L 1,15922,2:10,,WAS,2022
76,"Wed, Mar 30, 2022",7:00p,,Box Score,,Orlando Magic,W,,127,110,33,43,W 1,16455,2:07,,WAS,2022
77,"Fri, Apr 1, 2022",7:00p,,Box Score,,Dallas Mavericks,W,,135,103,34,43,W 2,17745,2:10,,WAS,2022
78,"Sun, Apr 3, 2022",1:00p,,Box Score,@,Boston Celtics,L,,102,144,34,44,L 1,19156,2:01,,WAS,2022
79,"Tue, Apr 5, 2022",8:00p,,Box Score,@,Minnesota Timberwolves,W,,132,114,35,44,W 1,17136,2:10,,WAS,2022
80,"Wed, Apr 6, 2022",8:00p,,Box Score,@,Atlanta Hawks,L,,103,118,35,45,L 1,17381,2:01,,WAS,2022
81,"Fri, Apr 8, 2022",7:00p,,Box Score,,New York Knicks,L,,92,114,35,46,L 2,19472,2:05,,WAS,2022
82,"Sun, Apr 10, 2022",3:30p,,Box Score,@,Charlotte Hornets,L,,108,124,35,47,L 3,18465,2:10,,WAS,2022
