G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
39,"Fri, Jan 6, 2023",7:30p,,Box Score,,New York Knicks,L,,108,112,16,23,L 3,19800,2:24,,TOR,2023
40,"Sun, Jan 8, 2023",3:30p,,Box Score,,Portland Trail Blazers,W,,117,105,17,23,W 1,19800,2:29,,TOR,2023
41,"Tue, Jan 10, 2023",7:30p,,Box Score,,Charlotte Hornets,W,,132,120,18,23,W 2,19800,2:10,,TOR,2023
42,"Thu, Jan 12, 2023",7:30p,,Box Score,,Charlotte Hornets,W,,124,114,19,23,W 3,19800,2:20,,TOR,2023
43,"Sat, Jan 14, 2023",7:30p,,Box Score,,Atlanta Hawks,L,,103,114,19,24,L 1,19800,2:10,,TOR,2023
44,"Mon, Jan 16, 2023",3:00p,,Box Score,@,New York Knicks,W,OT,123,121,20,24,W 1,19812,2:39,,TOR,2023
45,"Tue, Jan 17, 2023",7:30p,,Box Score,@,Milwaukee Bucks,L,,122,130,20,25,L 1,17341,2:24,,TOR,2023
46,"Thu, Jan 19, 2023",8:00p,,Box Score,@,Minnesota Timberwolves,L,,126,128,20,26,L 2,16318,2:14,,TOR,2023
47,"Sat, Jan 21, 2023",5:00p,,Box Score,,Boston Celtics,L,,104,106,20,27,L 3,19800,2:04,,TOR,2023
48,"Sun, Jan 22, 2023",6:00p,,Box Score,,New York Knicks,W,,125,116,21,27,W 1,19261,2:15,,TOR,2023
49,"Wed, Jan 25, 2023",10:00p,,Box Score,@,Sacramento Kings,W,,113,95,22,27,W 2,17767,1:59,,TOR,2023
50,"Fri, Jan 27, 2023",10:00p,,Box Score,@,Golden State Warriors,L,,117,129,22,28,L 1,18064,2:09,,TOR,2023
51,"Sat, Jan 28, 2023",10:00p,,Box Score,@,Portland Trail Blazers,W,,123,105,23,28,W 1,19393,2:07,,TOR,2023
52,"Mon, Jan 30, 2023",9:00p,,Box Score,@,Phoenix Suns,L,,106,114,23,29,L 1,17071,2:09,,TOR,2023
53,"Wed, Feb 1, 2023",9:00p,,Box Score,@,Utah Jazz,L,,128,131,23,30,L 2,18206,2:18,,TOR,2023
54,"Fri, Feb 3, 2023",8:00p,,Box Score,@,Houston Rockets,W,,117,111,24,30,W 1,16585,2:14,,TOR,2023
55,"Sun, Feb 5, 2023",6:00p,,Box Score,@,Memphis Grizzlies,W,,106,103,25,30,W 2,17794,2:15,,TOR,2023
56,"Wed, Feb 8, 2023",7:30p,,Box Score,,San Antonio Spurs,W,,112,98,26,30,W 3,19800,2:08,,TOR,2023
57,"Fri, Feb 10, 2023",7:30p,,Box Score,,Utah Jazz,L,,116,122,26,31,L 1,19800,2:19,,TOR,2023
58,"Sun, Feb 12, 2023",3:00p,,Box Score,,Detroit Pistons,W,,119,118,27,31,W 1,19800,2:27,,TOR,2023
59,"Tue, Feb 14, 2023",7:30p,,Box Score,,Orlando Magic,W,,123,113,28,31,W 2,19800,2:08,,TOR,2023
60,"Thu, Feb 23, 2023",7:30p,,Box Score,,New Orleans Pelicans,W,,115,110,29,31,W 3,19800,2:09,,TOR,2023
61,"Sat, Feb 25, 2023",12:00p,,Box Score,@,Detroit Pistons,W,,95,91,30,31,W 4,20190,2:18,,TOR,2023
62,"Sun, Feb 26, 2023",6:00p,,Box Score,@,Cleveland Cavaliers,L,,93,118,30,32,L 1,19432,2:04,,TOR,2023
63,"Tue, Feb 28, 2023",7:30p,,Box Score,,Chicago Bulls,W,,104,98,31,32,W 1,19800,2:09,,TOR,2023
64,"Thu, Mar 2, 2023",7:00p,,Box Score,@,Washington Wizards,L,,108,119,31,33,L 1,14643,2:08,,TOR,2023
65,"Sat, Mar 4, 2023",5:00p,,Box Score,@,Washington Wizards,W,OT,116,109,32,33,W 1,18174,2:24,,TOR,2023
66,"Mon, Mar 6, 2023",9:00p,,Box Score,@,Denver Nuggets,L,,113,118,32,34,L 1,19520,2:13,,TOR,2023
67,"Wed, Mar 8, 2023",10:00p,,Box Score,@,Los Angeles Clippers,L,,100,108,32,35,L 2,17397,2:17,,TOR,2023
68,"Fri, Mar 10, 2023",10:30p,,Box Score,@,Los Angeles Lakers,L,,112,122,32,36,L 3,18322,2:06,,TOR,2023
69,"Tue, Mar 14, 2023",7:30p,,Box Score,,Denver Nuggets,W,,125,110,33,36,W 1,19800,2:10,,TOR,2023
70,"Thu, Mar 16, 2023",7:30p,,Box Score,,Oklahoma City Thunder,W,,128,111,34,36,W 2,19800,2:04,,TOR,2023
71,"Sat, Mar 18, 2023",7:00p,,Box Score,,Minnesota Timberwolves,W,,122,107,35,36,W 3,19800,2:09,,TOR,2023
72,"Sun, Mar 19, 2023",8:00p,,Box Score,@,Milwaukee Bucks,L,,111,118,35,37,L 1,17341,2:08,,TOR,2023
73,"Wed, Mar 22, 2023",7:30p,,Box Score,,Indiana Pacers,L,,114,118,35,38,L 2,19800,2:17,,TOR,2023
74,"Fri, Mar 24, 2023",7:30p,,Box Score,,Detroit Pistons,W,,118,97,36,38,W 1,19800,2:13,,TOR,2023
75,"Sun, Mar 26, 2023",6:00p,,Box Score,,Washington Wizards,W,,114,104,37,38,W 2,19800,2:06,,TOR,2023
76,"Tue, Mar 28, 2023",7:30p,,Box Score,,Miami Heat,W,,106,92,38,38,W 3,19800,2:05,,TOR,2023
77,"Fri, Mar 31, 2023",7:00p,,Box Score,@,Philadelphia 76ers,L,,110,117,38,39,L 1,20993,2:19,,TOR,2023
78,"Sun, Apr 2, 2023",1:00p,,Box Score,@,Charlotte Hornets,W,,128,108,39,39,W 1,16052,1:54,,TOR,2023
79,"Tue, Apr 4, 2023",7:00p,,Box Score,@,Charlotte Hornets,W,,120,100,40,39,W 2,14965,2:09,,TOR,2023
80,"Wed, Apr 5, 2023",7:30p,,Box Score,@,Boston Celtics,L,,93,97,40,40,L 1,19156,2:09,,TOR,2023
81,"Fri, Apr 7, 2023",7:30p,,Box Score,@,Boston Celtics,L,,102,121,40,41,L 2,19156,2:02,,TOR,2023
82,"Sun, Apr 9, 2023",1:00p,,Box Score,,Milwaukee Bucks,W,,121,105,41,41,W 1,19800,1:56,,TOR,2023
83,"Wed, Apr 12, 2023",7:00p,,Box Score,,Chicago Bulls,L,,105,109,41,42,L 1,19800,2:32,Play-In Game,TOR,2023
