G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
18,"Wed, Jan 27, 2021",9:00p,,Box Score,@,Utah Jazz,L,,104,116,8,10,L 3,,2:05,,DAL,2021
19,"Fri, Jan 29, 2021",10:00p,,Box Score,@,Utah Jazz,L,,101,120,8,11,L 4,1932,2:25,,DAL,2021
20,"Sat, Jan 30, 2021",9:00p,,Box Score,,Phoenix Suns,L,,105,111,8,12,L 5,,2:12,,DAL,2021
21,"Mon, Feb 1, 2021",8:30p,,Box Score,,Phoenix Suns,L,,108,109,8,13,L 6,,2:13,,DAL,2021
22,"Wed, Feb 3, 2021",7:30p,,Box Score,@,Atlanta Hawks,W,,122,116,9,13,W 1,1259,2:18,,DAL,2021
23,"Thu, Feb 4, 2021",7:30p,,Box Score,,Golden State Warriors,L,,116,147,9,14,L 1,,2:20,,DAL,2021
24,"Sat, Feb 6, 2021",8:30p,,Box Score,,Golden State Warriors,W,,134,132,10,14,W 1,,2:26,,DAL,2021
25,"Mon, Feb 8, 2021",8:30p,,Box Score,,Minnesota Timberwolves,W,,127,122,11,14,W 2,1000,2:25,,DAL,2021
26,"Wed, Feb 10, 2021",7:30p,,Box Score,,Atlanta Hawks,W,,118,117,12,14,W 3,1000,2:22,,DAL,2021
27,"Fri, Feb 12, 2021",7:30p,,Box Score,,New Orleans Pelicans,W,,143,130,13,14,W 4,1514,2:17,,DAL,2021
28,"Sun, Feb 14, 2021",7:30p,,Box Score,,Portland Trail Blazers,L,,118,121,13,15,L 1,2211,2:30,,DAL,2021
29,"Mon, Feb 22, 2021",8:30p,,Box Score,,Memphis Grizzlies,W,,102,92,14,15,W 1,2099,2:08,,DAL,2021
30,"Tue, Feb 23, 2021",7:30p,,Box Score,,Boston Celtics,W,,110,107,15,15,W 2,3338,2:25,,DAL,2021
31,"Thu, Feb 25, 2021",7:00p,,Box Score,@,Philadelphia 76ers,L,,97,111,15,16,L 1,,2:23,,DAL,2021
32,"Sat, Feb 27, 2021",8:30p,,Box Score,@,Brooklyn Nets,W,,115,98,16,16,W 1,684,2:10,,DAL,2021
33,"Mon, Mar 1, 2021",7:00p,,Box Score,@,Orlando Magic,W,,130,124,17,16,W 2,3766,2:05,,DAL,2021
34,"Wed, Mar 3, 2021",8:30p,,Box Score,,Oklahoma City Thunder,W,,87,78,18,16,W 3,3508,2:06,,DAL,2021
35,"Wed, Mar 10, 2021",8:30p,,Box Score,,San Antonio Spurs,W,,115,104,19,16,W 4,3813,2:13,,DAL,2021
36,"Thu, Mar 11, 2021",9:00p,,Box Score,@,Oklahoma City Thunder,L,,108,116,19,17,L 1,,2:17,,DAL,2021
37,"Sat, Mar 13, 2021",10:00p,,Box Score,@,Denver Nuggets,W,,116,103,20,17,W 1,,2:11,,DAL,2021
38,"Mon, Mar 15, 2021",9:00p,,Box Score,,Los Angeles Clippers,L,,99,109,20,18,L 1,3945,1:59,,DAL,2021
39,"Wed, Mar 17, 2021",9:30p,,Box Score,,Los Angeles Clippers,W,,105,89,21,18,W 1,3975,2:15,,DAL,2021
40,"Fri, Mar 19, 2021",10:00p,,Box Score,@,Portland Trail Blazers,L,,119,125,21,19,L 1,,2:07,,DAL,2021
41,"Sun, Mar 21, 2021",10:00p,,Box Score,@,Portland Trail Blazers,W,,132,92,22,19,W 1,,2:04,,DAL,2021
42,"Wed, Mar 24, 2021",8:00p,,Box Score,@,Minnesota Timberwolves,W,,128,108,23,19,W 2,,2:08,,DAL,2021
43,"Fri, Mar 26, 2021",8:30p,,Box Score,,Indiana Pacers,L,,94,109,23,20,L 1,4132,2:07,,DAL,2021
44,"Sat, Mar 27, 2021",9:00p,,Box Score,@,New Orleans Pelicans,L,,103,112,23,21,L 2,3700,2:19,,DAL,2021
45,"Mon, Mar 29, 2021",8:00p,,Box Score,@,Oklahoma City Thunder,W,,127,106,24,21,W 1,,2:02,,DAL,2021
46,"Wed, Mar 31, 2021",7:30p,,Box Score,@,Boston Celtics,W,,113,108,25,21,W 2,2298,2:20,,DAL,2021
47,"Fri, Apr 2, 2021",7:30p,,Box Score,@,New York Knicks,W,,99,86,26,21,W 3,1981,1:59,,DAL,2021
48,"Sat, Apr 3, 2021",7:00p,,Box Score,@,Washington Wizards,W,,109,87,27,21,W 4,,2:10,,DAL,2021
49,"Mon, Apr 5, 2021",7:00p,,Box Score,,Utah Jazz,W,,111,103,28,21,W 5,4261,2:04,,DAL,2021
50,"Wed, Apr 7, 2021",8:00p,,Box Score,@,Houston Rockets,L,,93,102,28,22,L 1,3399,2:04,,DAL,2021
51,"Thu, Apr 8, 2021",9:00p,,Box Score,,Milwaukee Bucks,W,,116,101,29,22,W 1,4190,2:10,,DAL,2021
52,"Sun, Apr 11, 2021",8:00p,,Box Score,,San Antonio Spurs,L,,117,119,29,23,L 1,4054,2:15,,DAL,2021
53,"Mon, Apr 12, 2021",7:30p,,Box Score,,Philadelphia 76ers,L,,95,113,29,24,L 2,4016,2:18,,DAL,2021
54,"Wed, Apr 14, 2021",9:30p,,Box Score,@,Memphis Grizzlies,W,,114,113,30,24,W 1,2141,2:14,,DAL,2021
55,"Fri, Apr 16, 2021",9:30p,,Box Score,,New York Knicks,L,,109,117,30,25,L 1,4246,2:25,,DAL,2021
56,"Sun, Apr 18, 2021",7:30p,,Box Score,,Sacramento Kings,L,,107,121,30,26,L 2,4193,2:15,,DAL,2021
57,"Wed, Apr 21, 2021",8:30p,,Box Score,,Detroit Pistons,W,,127,117,31,26,W 1,4043,2:18,,DAL,2021
58,"Thu, Apr 22, 2021",9:30p,,Box Score,,Los Angeles Lakers,W,,115,110,32,26,W 2,4443,2:32,,DAL,2021
59,"Sat, Apr 24, 2021",8:30p,,Box Score,,Los Angeles Lakers,W,,108,93,33,26,W 3,4561,2:25,,DAL,2021
60,"Mon, Apr 26, 2021",10:00p,,Box Score,@,Sacramento Kings,L,,106,113,33,27,L 1,,2:12,,DAL,2021
61,"Tue, Apr 27, 2021",9:30p,,Box Score,@,Golden State Warriors,W,,133,103,34,27,W 1,3613,2:15,,DAL,2021
62,"Thu, Apr 29, 2021",7:00p,,Box Score,@,Detroit Pistons,W,,115,105,35,27,W 2,750,2:19,,DAL,2021
63,"Sat, May 1, 2021",9:00p,,Box Score,,Washington Wizards,W,,125,124,36,27,W 3,4351,2:14,,DAL,2021
64,"Sun, May 2, 2021",8:00p,,Box Score,,Sacramento Kings,L,,99,111,36,28,L 1,4268,2:24,,DAL,2021
65,"Tue, May 4, 2021",8:00p,,Box Score,@,Miami Heat,W,,127,113,37,28,W 1,,2:08,,DAL,2021
66,"Thu, May 6, 2021",7:30p,,Box Score,,Brooklyn Nets,W,,113,109,38,28,W 2,4602,2:20,,DAL,2021
67,"Fri, May 7, 2021",8:30p,,Box Score,,Cleveland Cavaliers,W,,110,90,39,28,W 3,4220,2:06,,DAL,2021
68,"Sun, May 9, 2021",7:00p,,Box Score,@,Cleveland Cavaliers,W,,124,97,40,28,W 4,4148,2:10,,DAL,2021
69,"Tue, May 11, 2021",8:00p,,Box Score,@,Memphis Grizzlies,L,,104,133,40,29,L 1,2684,2:06,,DAL,2021
70,"Wed, May 12, 2021",9:00p,,Box Score,,New Orleans Pelicans,W,,125,107,41,29,W 1,4373,2:12,,DAL,2021
71,"Fri, May 14, 2021",9:00p,,Box Score,,Toronto Raptors,W,,114,110,42,29,W 2,4493,2:15,,DAL,2021
72,"Sun, May 16, 2021",9:00p,,Box Score,@,Minnesota Timberwolves,L,,121,136,42,30,L 1,1638,2:12,,DAL,2021
