G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
45,"Fri, Jan 26, 2024",7:00p,,Box Score,@,Indiana Pacers,L,,131,133,26,19,L 1,17274,2:17,,PHO,2024
46,"Sun, Jan 28, 2024",6:00p,,Box Score,@,Orlando Magic,L,,98,113,26,20,L 2,18823,2:24,,PHO,2024
47,"Mon, Jan 29, 2024",7:30p,,Box Score,@,Miami Heat,W,,118,105,27,20,W 1,19600,2:12,,PHO,2024
48,"Wed, Jan 31, 2024",8:30p,,Box Score,@,Brooklyn Nets,W,,136,120,28,20,W 2,17732,2:22,,PHO,2024
49,"Fri, Feb 2, 2024",7:30p,,Box Score,@,Atlanta Hawks,L,,120,129,28,21,L 1,16536,2:10,,PHO,2024
50,"Sun, Feb 4, 2024",3:30p,,Box Score,@,Washington Wizards,W,,140,112,29,21,W 1,16984,2:10,,PHO,2024
51,"Tue, Feb 6, 2024",10:00p,,Box Score,,Milwaukee Bucks,W,,114,106,30,21,W 2,17071,2:35,,PHO,2024
52,"Thu, Feb 8, 2024",9:00p,,Box Score,,Utah Jazz,W,,129,115,31,21,W 3,17071,2:11,,PHO,2024
53,"Sat, Feb 10, 2024",8:30p,,Box Score,@,Golden State Warriors,L,,112,113,31,22,L 1,18064,2:25,,PHO,2024
54,"Tue, Feb 13, 2024",10:00p,,Box Score,,Sacramento Kings,W,,130,125,32,22,W 1,17071,2:31,,PHO,2024
55,"Wed, Feb 14, 2024",9:00p,,Box Score,,Detroit Pistons,W,,116,100,33,22,W 2,17071,2:18,,PHO,2024
56,"Thu, Feb 22, 2024",7:30p,,Box Score,@,Dallas Mavericks,L,,113,123,33,23,L 1,20377,2:25,,PHO,2024
57,"Fri, Feb 23, 2024",8:00p,,Box Score,@,Houston Rockets,L,,110,114,33,24,L 2,18055,2:32,,PHO,2024
58,"Sun, Feb 25, 2024",3:30p,,Box Score,,Los Angeles Lakers,W,,123,113,34,24,W 1,17071,2:20,,PHO,2024
59,"Thu, Feb 29, 2024",9:00p,,Box Score,,Houston Rockets,W,,110,105,35,24,W 2,17071,2:26,,PHO,2024
60,"Sat, Mar 2, 2024",9:00p,,Box Score,,Houston Rockets,L,,109,118,35,25,L 1,17071,2:34,,PHO,2024
61,"Sun, Mar 3, 2024",9:30p,,Box Score,,Oklahoma City Thunder,L,,110,118,35,26,L 2,17071,2:21,,PHO,2024
62,"Tue, Mar 5, 2024",10:00p,,Box Score,@,Denver Nuggets,W,OT,117,107,36,26,W 1,19589,2:24,,PHO,2024
63,"Thu, Mar 7, 2024",9:00p,,Box Score,,Toronto Raptors,W,,120,113,37,26,W 2,17071,2:16,,PHO,2024
64,"Sat, Mar 9, 2024",8:30p,,Box Score,,Boston Celtics,L,,107,117,37,27,L 1,17071,2:12,,PHO,2024
65,"Mon, Mar 11, 2024",7:30p,,Box Score,@,Cleveland Cavaliers,W,,117,111,38,27,W 1,19432,2:10,,PHO,2024
66,"Thu, Mar 14, 2024",7:30p,,Box Score,@,Boston Celtics,L,,112,127,38,28,L 1,19156,2:02,,PHO,2024
67,"Fri, Mar 15, 2024",7:00p,,Box Score,@,Charlotte Hornets,W,,107,96,39,28,W 1,18613,2:07,,PHO,2024
68,"Sun, Mar 17, 2024",1:00p,,Box Score,@,Milwaukee Bucks,L,,129,140,39,29,L 1,17783,2:10,,PHO,2024
69,"Wed, Mar 20, 2024",10:00p,,Box Score,,Philadelphia 76ers,W,,115,102,40,29,W 1,17071,2:05,,PHO,2024
70,"Thu, Mar 21, 2024",10:30p,,Box Score,,Atlanta Hawks,W,,128,115,41,29,W 2,17071,2:21,,PHO,2024
71,"Sat, Mar 23, 2024",8:00p,,Box Score,@,San Antonio Spurs,W,,131,106,42,29,W 3,18354,1:59,,PHO,2024
72,"Mon, Mar 25, 2024",8:00p,,Box Score,@,San Antonio Spurs,L,,102,104,42,30,L 1,18044,2:08,,PHO,2024
73,"Wed, Mar 27, 2024",10:00p,,Box Score,@,Denver Nuggets,W,,104,97,43,30,W 1,19827,2:19,,PHO,2024
74,"Fri, Mar 29, 2024",8:00p,,Box Score,@,Oklahoma City Thunder,L,,103,128,43,31,L 1,18203,2:10,,PHO,2024
75,"Mon, Apr 1, 2024",8:00p,,Box Score,@,New Orleans Pelicans,W,,124,111,44,31,W 1,17753,2:14,,PHO,2024
76,"Wed, Apr 3, 2024",10:00p,,Box Score,,Cleveland Cavaliers,W,,122,101,45,31,W 2,17071,2:14,,PHO,2024
77,"Fri, Apr 5, 2024",10:00p,,Box Score,,Minnesota Timberwolves,W,,97,87,46,31,W 3,17071,2:08,,PHO,2024
78,"Sun, Apr 7, 2024",6:00p,,Box Score,,New Orleans Pelicans,L,,105,113,46,32,L 1,17071,2:13,,PHO,2024
79,"Tue, Apr 9, 2024",10:00p,,Box Score,,Los Angeles Clippers,L,,92,105,46,33,L 2,17071,2:11,,PHO,2024
80,"Wed, Apr 10, 2024",10:30p,,Box Score,@,Los Angeles Clippers,W,,124,108,47,33,W 1,19370,2:02,,PHO,2024
81,"Fri, Apr 12, 2024",10:30p,,Box Score,@,Sacramento Kings,W,,108,107,48,33,W 2,17832,2:16,,PHO,2024
82,"Sun, Apr 14, 2024",3:30p,,Box Score,@,Minnesota Timberwolves,W,,125,106,49,33,W 3,18024,2:11,,PHO,2024
