G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
56,"Tue, Feb 8, 2022",8:00p,,Box Score,@,Memphis Grizzlies,L,,109,135,27,29,L 2,16101,2:10,,LAC,2022
57,"Thu, Feb 10, 2022",8:30p,,Box Score,@,Dallas Mavericks,L,,105,112,27,30,L 3,19532,2:22,,LAC,2022
58,"Sat, Feb 12, 2022",8:30p,,Box Score,@,Dallas Mavericks,W,,99,97,28,30,W 1,20028,2:16,,LAC,2022
59,"Mon, Feb 14, 2022",10:30p,,Box Score,,Golden State Warriors,W,,119,104,29,30,W 2,19068,2:05,,LAC,2022
60,"Tue, Feb 15, 2022",10:00p,,Box Score,@,Phoenix Suns,L,,96,103,29,31,L 1,17071,2:08,,LAC,2022
61,"Thu, Feb 17, 2022",10:30p,,Box Score,,Houston Rockets,W,,142,111,30,31,W 1,17519,2:11,,LAC,2022
62,"Fri, Feb 25, 2022",10:00p,,Box Score,@,Los Angeles Lakers,W,,105,102,31,31,W 2,18997,2:33,,LAC,2022
63,"Sun, Feb 27, 2022",7:00p,,Box Score,@,Houston Rockets,W,,99,98,32,31,W 3,14324,2:22,,LAC,2022
64,"Tue, Mar 1, 2022",8:00p,,Box Score,@,Houston Rockets,W,,113,100,33,31,W 4,12949,2:07,,LAC,2022
65,"Thu, Mar 3, 2022",10:00p,,Box Score,,Los Angeles Lakers,W,,132,111,34,31,W 5,19068,2:15,,LAC,2022
66,"Sun, Mar 6, 2022",10:00p,,Box Score,,New York Knicks,L,,93,116,34,32,L 1,17422,2:22,,LAC,2022
67,"Tue, Mar 8, 2022",10:00p,,Box Score,@,Golden State Warriors,L,,97,112,34,33,L 2,18064,2:14,,LAC,2022
68,"Wed, Mar 9, 2022",10:30p,,Box Score,,Washington Wizards,W,,115,109,35,33,W 1,15282,2:13,,LAC,2022
69,"Fri, Mar 11, 2022",7:30p,,Box Score,@,Atlanta Hawks,L,,106,112,35,34,L 1,16862,2:10,,LAC,2022
70,"Sun, Mar 13, 2022",3:00p,,Box Score,@,Detroit Pistons,W,,106,102,36,34,W 1,19313,2:11,,LAC,2022
71,"Mon, Mar 14, 2022",7:00p,,Box Score,@,Cleveland Cavaliers,L,OT,111,120,36,35,L 1,18742,2:30,,LAC,2022
72,"Wed, Mar 16, 2022",10:30p,,Box Score,,Toronto Raptors,L,,100,103,36,36,L 2,19068,2:03,,LAC,2022
73,"Fri, Mar 18, 2022",9:00p,,Box Score,@,Utah Jazz,L,,92,121,36,37,L 3,18306,2:04,,LAC,2022
74,"Tue, Mar 22, 2022",10:00p,,Box Score,@,Denver Nuggets,L,,115,127,36,38,L 4,16089,2:17,,LAC,2022
75,"Fri, Mar 25, 2022",10:30p,,Box Score,,Philadelphia 76ers,L,,97,122,36,39,L 5,19068,2:14,,LAC,2022
76,"Tue, Mar 29, 2022",10:00p,,Box Score,,Utah Jazz,W,,121,115,37,39,W 1,19068,2:32,,LAC,2022
77,"Thu, Mar 31, 2022",8:00p,,Box Score,@,Chicago Bulls,L,OT,130,135,37,40,L 1,21519,2:42,,LAC,2022
78,"Fri, Apr 1, 2022",8:00p,,Box Score,@,Milwaukee Bucks,W,,153,119,38,40,W 1,18023,2:07,,LAC,2022
79,"Sun, Apr 3, 2022",9:30p,,Box Score,,New Orleans Pelicans,W,,119,100,39,40,W 2,16840,2:07,,LAC,2022
80,"Wed, Apr 6, 2022",10:00p,,Box Score,,Phoenix Suns,W,,113,109,40,40,W 3,19068,2:29,,LAC,2022
81,"Sat, Apr 9, 2022",9:30p,,Box Score,,Sacramento Kings,W,,117,98,41,40,W 4,17568,2:09,,LAC,2022
82,"Sun, Apr 10, 2022",9:30p,,Box Score,,Oklahoma City Thunder,W,,138,88,42,40,W 5,18210,1:54,,LAC,2022
83,"Tue, Apr 12, 2022",9:30p,,Box Score,@,Minnesota Timberwolves,L,,104,109,42,41,L 1,17136,2:47,Play-In Game,LAC,2022
84,"Fri, Apr 15, 2022",10:00p,,Box Score,,New Orleans Pelicans,L,,101,105,42,42,L 2,19068,2:35,Play-In Game,LAC,2022
