G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
55,"Tue, Apr 13, 2021",8:00p,,Box Score,@,Charlotte Hornets,W,,101,93,34,21,W 1,3676,2:12,,LAL,2021
56,"Thu, Apr 15, 2021",10:00p,,Box Score,,Boston Celtics,L,,113,121,34,22,L 1,1915,2:12,,LAL,2021
57,"Sat, Apr 17, 2021",4:30p,,Box Score,,Utah Jazz,W,OT,127,115,35,22,W 1,1710,2:35,,LAL,2021
58,"Mon, Apr 19, 2021",10:00p,,Box Score,,Utah Jazz,L,,97,111,35,23,L 1,1709,2:09,,LAL,2021
59,"Thu, Apr 22, 2021",9:30p,,Box Score,@,Dallas Mavericks,L,,110,115,35,24,L 2,4443,2:32,,LAL,2021
60,"Sat, Apr 24, 2021",8:30p,,Box Score,@,Dallas Mavericks,L,,93,108,35,25,L 3,4561,2:25,,LAL,2021
61,"Mon, Apr 26, 2021",7:00p,,Box Score,@,Orlando Magic,W,,114,103,36,25,W 1,4099,2:10,,LAL,2021
62,"Wed, Apr 28, 2021",7:30p,,Box Score,@,Washington Wizards,L,,107,116,36,26,L 1,2133,2:21,,LAL,2021
63,"Fri, Apr 30, 2021",10:30p,,Box Score,,Sacramento Kings,L,,106,110,36,27,L 2,2691,2:17,,LAL,2021
64,"Sun, May 2, 2021",10:00p,,Box Score,,Toronto Raptors,L,,114,121,36,28,L 3,2053,2:23,,LAL,2021
65,"Mon, May 3, 2021",10:00p,,Box Score,,Denver Nuggets,W,,93,89,37,28,W 1,2454,2:27,,LAL,2021
66,"Thu, May 6, 2021",10:00p,,Box Score,@,Los Angeles Clippers,L,,94,118,37,29,L 1,3275,2:21,,LAL,2021
67,"Fri, May 7, 2021",10:00p,,Box Score,@,Portland Trail Blazers,L,,101,106,37,30,L 2,,2:23,,LAL,2021
68,"Sun, May 9, 2021",10:00p,,Box Score,,Phoenix Suns,W,,123,110,38,30,W 1,3144,2:28,,LAL,2021
69,"Tue, May 11, 2021",10:00p,,Box Score,,New York Knicks,W,OT,101,99,39,30,W 2,3550,2:44,,LAL,2021
70,"Wed, May 12, 2021",10:30p,,Box Score,,Houston Rockets,W,,124,122,40,30,W 3,4087,2:14,,LAL,2021
71,"Sat, May 15, 2021",1:00p,,Box Score,@,Indiana Pacers,W,,122,115,41,30,W 4,,2:24,,LAL,2021
72,"Sun, May 16, 2021",9:00p,,Box Score,@,New Orleans Pelicans,W,,110,98,42,30,W 5,3700,2:12,,LAL,2021
73,"Wed, May 19, 2021",10:00p,,Box Score,,Golden State Warriors,W,,103,100,43,30,W 6,6022,2:25,Play-In Game,LAL,2021
