G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
68,"Wed, Mar 15, 2023",7:30p,,Box Score,@,Miami Heat,L,,119,138,41,27,L 1,19794,2:13,,MEM,2023
69,"Fri, Mar 17, 2023",8:00p,,Box Score,@,San Antonio Spurs,W,OT,126,120,42,27,W 1,15221,2:33,,MEM,2023
70,"Sat, Mar 18, 2023",8:00p,,Box Score,,Golden State Warriors,W,,133,119,43,27,W 2,18396,2:19,,MEM,2023
71,"Mon, Mar 20, 2023",8:00p,,Box Score,,Dallas Mavericks,W,,112,108,44,27,W 3,17794,2:17,,MEM,2023
72,"Wed, Mar 22, 2023",8:00p,,Box Score,,Houston Rockets,W,,130,125,45,27,W 4,17794,2:16,,MEM,2023
73,"Fri, Mar 24, 2023",8:00p,,Box Score,,Houston Rockets,W,,151,114,46,27,W 5,17851,1:59,,MEM,2023
74,"Sun, Mar 26, 2023",6:00p,,Box Score,@,Atlanta Hawks,W,,123,119,47,27,W 6,18056,2:15,,MEM,2023
75,"Tue, Mar 28, 2023",8:00p,,Box Score,,Orlando Magic,W,,113,108,48,27,W 7,16507,2:14,,MEM,2023
76,"Wed, Mar 29, 2023",8:00p,,Box Score,,Los Angeles Clippers,L,,132,141,48,28,L 1,16775,2:16,,MEM,2023
77,"Fri, Mar 31, 2023",8:00p,,Box Score,,Los Angeles Clippers,W,,108,94,49,28,W 1,16376,2:02,,MEM,2023
78,"Sun, Apr 2, 2023",3:30p,,Box Score,@,Chicago Bulls,L,,107,128,49,29,L 1,20944,2:07,,MEM,2023
79,"Tue, Apr 4, 2023",8:00p,,Box Score,,Portland Trail Blazers,W,,119,109,50,29,W 1,17558,1:58,,MEM,2023
80,"Wed, Apr 5, 2023",8:00p,,Box Score,@,New Orleans Pelicans,L,OT,131,138,50,30,L 1,17232,2:38,,MEM,2023
81,"Fri, Apr 7, 2023",8:00p,,Box Score,@,Milwaukee Bucks,W,,137,114,51,30,W 1,18010,2:01,,MEM,2023
82,"Sun, Apr 9, 2023",3:30p,,Box Score,@,Oklahoma City Thunder,L,,100,115,51,31,L 1,16601,1:56,,MEM,2023
