G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
38,"Sat, Jan 1, 2022",6:30p,,Box Score,,New Orleans Pelicans,W,,136,113,25,13,W 6,17341,2:17,,MIL,2022
39,"Mon, Jan 3, 2022",8:00p,,Box Score,,Detroit Pistons,L,,106,115,25,14,L 1,17341,2:14,,MIL,2022
40,"Wed, Jan 5, 2022",8:00p,,Box Score,,Toronto Raptors,L,,111,117,25,15,L 2,17341,2:15,,MIL,2022
41,"Fri, Jan 7, 2022",7:30p,,Box Score,@,Brooklyn Nets,W,,121,109,26,15,W 1,17732,2:11,,MIL,2022
42,"Sat, Jan 8, 2022",7:00p,,Box Score,@,Charlotte Hornets,L,,106,114,26,16,L 1,19139,2:23,,MIL,2022
43,"Mon, Jan 10, 2022",7:00p,,Box Score,@,Charlotte Hornets,L,,99,103,26,17,L 2,14253,2:16,,MIL,2022
44,"Thu, Jan 13, 2022",7:30p,,Box Score,,Golden State Warriors,W,,118,99,27,17,W 1,17848,2:13,,MIL,2022
45,"Sat, Jan 15, 2022",6:30p,,Box Score,,Toronto Raptors,L,,96,103,27,18,L 1,17341,2:22,,MIL,2022
46,"Mon, Jan 17, 2022",6:00p,,Box Score,@,Atlanta Hawks,L,,114,121,27,19,L 2,16903,2:31,,MIL,2022
47,"Wed, Jan 19, 2022",8:00p,,Box Score,,Memphis Grizzlies,W,,126,114,28,19,W 1,17341,2:21,,MIL,2022
48,"Fri, Jan 21, 2022",8:00p,,Box Score,,Chicago Bulls,W,,94,90,29,19,W 2,18013,2:30,,MIL,2022
49,"Sat, Jan 22, 2022",7:00p,,Box Score,,Sacramento Kings,W,,133,127,30,19,W 3,17341,2:12,,MIL,2022
50,"Wed, Jan 26, 2022",7:00p,,Box Score,@,Cleveland Cavaliers,L,,99,115,30,20,L 1,18904,2:08,,MIL,2022
51,"Fri, Jan 28, 2022",10:00p,,Box Score,,New York Knicks,W,,123,108,31,20,W 1,17341,2:26,,MIL,2022
52,"Sun, Jan 30, 2022",7:00p,,Box Score,,Denver Nuggets,L,,100,136,31,21,L 1,17341,2:00,,MIL,2022
53,"Tue, Feb 1, 2022",7:30p,,Box Score,,Washington Wizards,W,,112,98,32,21,W 1,17341,2:18,,MIL,2022
54,"Sat, Feb 5, 2022",10:00p,,Box Score,@,Portland Trail Blazers,W,,137,108,33,21,W 2,19393,2:08,,MIL,2022
55,"Sun, Feb 6, 2022",9:00p,,Box Score,@,Los Angeles Clippers,W,,137,113,34,21,W 3,17395,2:08,,MIL,2022
56,"Tue, Feb 8, 2022",10:00p,,Box Score,@,Los Angeles Lakers,W,,131,116,35,21,W 4,18997,2:25,,MIL,2022
57,"Thu, Feb 10, 2022",10:00p,,Box Score,@,Phoenix Suns,L,,107,131,35,22,L 1,17071,2:18,,MIL,2022
58,"Mon, Feb 14, 2022",8:00p,,Box Score,,Portland Trail Blazers,L,,107,122,35,23,L 2,17341,2:06,,MIL,2022
59,"Tue, Feb 15, 2022",8:00p,,Box Score,,Indiana Pacers,W,,128,119,36,23,W 1,17341,,,MIL,2022
60,"Thu, Feb 17, 2022",8:30p,,Box Score,,Philadelphia 76ers,L,,120,123,36,24,L 1,17341,2:28,,MIL,2022
61,"Sat, Feb 26, 2022",8:30p,,Box Score,,Brooklyn Nets,L,,123,126,36,25,L 2,17341,2:42,,MIL,2022
62,"Mon, Feb 28, 2022",8:00p,,Box Score,,Charlotte Hornets,W,,130,106,37,25,W 1,17341,2:25,,MIL,2022
63,"Wed, Mar 2, 2022",8:00p,,Box Score,,Miami Heat,W,,120,119,38,25,W 2,17341,2:15,,MIL,2022
64,"Fri, Mar 4, 2022",7:30p,,Box Score,@,Chicago Bulls,W,,118,112,39,25,W 3,21259,2:31,,MIL,2022
65,"Sun, Mar 6, 2022",3:30p,,Box Score,,Phoenix Suns,W,,132,122,40,25,W 4,17495,2:19,,MIL,2022
66,"Tue, Mar 8, 2022",8:00p,,Box Score,@,Oklahoma City Thunder,W,,142,115,41,25,W 5,15743,2:08,,MIL,2022
67,"Wed, Mar 9, 2022",8:00p,,Box Score,,Atlanta Hawks,W,,124,115,42,25,W 6,17341,2:06,,MIL,2022
68,"Sat, Mar 12, 2022",8:30p,,Box Score,@,Golden State Warriors,L,,109,122,42,26,L 1,18064,2:15,,MIL,2022
69,"Mon, Mar 14, 2022",10:00p,,Box Score,@,Utah Jazz,W,,117,111,43,26,W 1,18306,2:34,,MIL,2022
70,"Wed, Mar 16, 2022",10:00p,,Box Score,@,Sacramento Kings,W,,135,126,44,26,W 2,15864,2:21,,MIL,2022
71,"Sat, Mar 19, 2022",5:00p,,Box Score,@,Minnesota Timberwolves,L,,119,138,44,27,L 1,17136,2:17,,MIL,2022
72,"Tue, Mar 22, 2022",8:00p,,Box Score,,Chicago Bulls,W,,126,98,45,27,W 1,17983,2:00,,MIL,2022
73,"Thu, Mar 24, 2022",8:00p,,Box Score,,Washington Wizards,W,,114,102,46,27,W 2,18018,2:06,,MIL,2022
74,"Sat, Mar 26, 2022",8:00p,,Box Score,@,Memphis Grizzlies,L,,102,127,46,28,L 1,17794,2:19,,MIL,2022
75,"Tue, Mar 29, 2022",7:00p,,Box Score,@,Philadelphia 76ers,W,,118,116,47,28,W 1,21467,2:21,,MIL,2022
76,"Thu, Mar 31, 2022",7:30p,,Box Score,@,Brooklyn Nets,W,OT,120,119,48,28,W 2,17917,2:43,,MIL,2022
77,"Fri, Apr 1, 2022",8:00p,,Box Score,,Los Angeles Clippers,L,,119,153,48,29,L 1,18023,2:07,,MIL,2022
78,"Sun, Apr 3, 2022",1:00p,,Box Score,,Dallas Mavericks,L,,112,118,48,30,L 2,17902,2:26,,MIL,2022
79,"Tue, Apr 5, 2022",8:00p,,Box Score,@,Chicago Bulls,W,,127,106,49,30,W 1,20799,2:19,,MIL,2022
80,"Thu, Apr 7, 2022",7:30p,,Box Score,,Boston Celtics,W,,127,121,50,30,W 2,18046,2:25,,MIL,2022
81,"Fri, Apr 8, 2022",7:00p,,Box Score,@,Detroit Pistons,W,,131,101,51,30,W 3,22088,2:06,,MIL,2022
82,"Sun, Apr 10, 2022",3:30p,,Box Score,@,Cleveland Cavaliers,L,,115,133,51,31,L 1,19432,2:06,,MIL,2022
