G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
17,"Mon, Nov 22, 2021",9:00p,,Box Score,,Memphis Grizzlies,L,,118,119,11,6,L 1,18306,2:17,,UTA,2022
18,"Wed, Nov 24, 2021",8:00p,,Box Score,@,Oklahoma City Thunder,W,,110,104,12,6,W 1,14081,2:08,,UTA,2022
19,"Fri, Nov 26, 2021",9:00p,,Box Score,,New Orleans Pelicans,L,,97,98,12,7,L 1,18306,2:19,,UTA,2022
20,"Sat, Nov 27, 2021",9:00p,,Box Score,,New Orleans Pelicans,W,,127,105,13,7,W 1,18306,2:10,,UTA,2022
21,"Mon, Nov 29, 2021",9:00p,,Box Score,,Portland Trail Blazers,W,,129,107,14,7,W 2,18306,2:06,,UTA,2022
22,"Fri, Dec 3, 2021",9:00p,,Box Score,,Boston Celtics,W,,137,130,15,7,W 3,18306,2:19,,UTA,2022
23,"Sun, Dec 5, 2021",3:30p,,Box Score,@,Cleveland Cavaliers,W,,109,108,16,7,W 4,18113,2:01,,UTA,2022
24,"Wed, Dec 8, 2021",8:00p,,Box Score,@,Minnesota Timberwolves,W,,136,104,17,7,W 5,15181,2:09,,UTA,2022
25,"Thu, Dec 9, 2021",7:00p,,Box Score,@,Philadelphia 76ers,W,,118,96,18,7,W 6,20272,2:08,,UTA,2022
26,"Sat, Dec 11, 2021",7:00p,,Box Score,@,Washington Wizards,W,,123,98,19,7,W 7,17575,2:08,,UTA,2022
27,"Wed, Dec 15, 2021",10:00p,,Box Score,,Los Angeles Clippers,W,,124,103,20,7,W 8,18306,2:14,,UTA,2022
28,"Fri, Dec 17, 2021",9:00p,,Box Score,,San Antonio Spurs,L,,126,128,20,8,L 1,18306,2:14,,UTA,2022
29,"Sat, Dec 18, 2021",9:00p,,Box Score,,Washington Wizards,L,,103,109,20,9,L 2,18306,2:19,,UTA,2022
30,"Mon, Dec 20, 2021",9:00p,,Box Score,,Charlotte Hornets,W,,112,102,21,9,W 1,18306,2:10,,UTA,2022
31,"Thu, Dec 23, 2021",9:00p,,Box Score,,Minnesota Timberwolves,W,,128,116,22,9,W 2,18306,2:09,,UTA,2022
32,"Sat, Dec 25, 2021",10:30p,,Box Score,,Dallas Mavericks,W,,120,116,23,9,W 3,18306,2:39,,UTA,2022
33,"Mon, Dec 27, 2021",8:30p,,Box Score,@,San Antonio Spurs,W,,110,104,24,9,W 4,16255,2:09,,UTA,2022
34,"Wed, Dec 29, 2021",10:00p,,Box Score,@,Portland Trail Blazers,W,,120,105,25,9,W 5,17828,2:16,,UTA,2022
35,"Fri, Dec 31, 2021",9:00p,,Box Score,,Minnesota Timberwolves,W,,120,108,26,9,W 6,18306,2:18,,UTA,2022
36,"Sat, Jan 1, 2022",9:00p,,Box Score,,Golden State Warriors,L,,116,123,26,10,L 1,18306,2:20,,UTA,2022
37,"Mon, Jan 3, 2022",8:00p,,Box Score,@,New Orleans Pelicans,W,,115,104,27,10,W 1,15057,2:24,,UTA,2022
38,"Wed, Jan 5, 2022",10:00p,,Box Score,@,Denver Nuggets,W,,115,109,28,10,W 2,14056,2:11,,UTA,2022
39,"Fri, Jan 7, 2022",7:30p,,Box Score,@,Toronto Raptors,L,,108,122,28,11,L 1,,2:06,,UTA,2022
40,"Sat, Jan 8, 2022",7:00p,,Box Score,@,Indiana Pacers,L,,113,125,28,12,L 2,13160,2:12,,UTA,2022
41,"Mon, Jan 10, 2022",7:00p,,Box Score,@,Detroit Pistons,L,,116,126,28,13,L 3,17834,2:07,,UTA,2022
42,"Wed, Jan 12, 2022",9:00p,,Box Score,,Cleveland Cavaliers,L,,91,111,28,14,L 4,18306,2:03,,UTA,2022
43,"Sun, Jan 16, 2022",8:00p,,Box Score,@,Denver Nuggets,W,,125,102,29,14,W 1,15647,2:04,,UTA,2022
44,"Mon, Jan 17, 2022",10:30p,,Box Score,@,Los Angeles Lakers,L,,95,101,29,15,L 1,17238,2:24,,UTA,2022
45,"Wed, Jan 19, 2022",9:00p,,Box Score,,Houston Rockets,L,,111,116,29,16,L 2,18306,2:11,,UTA,2022
46,"Fri, Jan 21, 2022",9:00p,,Box Score,,Detroit Pistons,W,,111,101,30,16,W 1,18306,2:20,,UTA,2022
47,"Sun, Jan 23, 2022",8:30p,,Box Score,@,Golden State Warriors,L,,92,94,30,17,L 1,18064,2:04,,UTA,2022
48,"Mon, Jan 24, 2022",9:00p,,Box Score,@,Phoenix Suns,L,,109,115,30,18,L 2,17071,2:02,,UTA,2022
49,"Wed, Jan 26, 2022",10:00p,,Box Score,,Phoenix Suns,L,,97,105,30,19,L 3,18306,2:25,,UTA,2022
50,"Fri, Jan 28, 2022",8:00p,,Box Score,@,Memphis Grizzlies,L,,109,119,30,20,L 4,16916,2:09,,UTA,2022
51,"Sun, Jan 30, 2022",8:00p,,Box Score,@,Minnesota Timberwolves,L,,106,126,30,21,L 5,10407,2:10,,UTA,2022
52,"Wed, Feb 2, 2022",10:00p,,Box Score,,Denver Nuggets,W,,108,104,31,21,W 1,18306,2:16,,UTA,2022
53,"Fri, Feb 4, 2022",9:00p,,Box Score,,Brooklyn Nets,W,,125,102,32,21,W 2,18306,1:56,,UTA,2022
54,"Mon, Feb 7, 2022",9:00p,,Box Score,,New York Knicks,W,,113,104,33,21,W 3,18306,2:23,,UTA,2022
55,"Wed, Feb 9, 2022",10:00p,,Box Score,,Golden State Warriors,W,,111,85,34,21,W 4,18306,2:16,,UTA,2022
56,"Fri, Feb 11, 2022",9:00p,,Box Score,,Orlando Magic,W,,114,99,35,21,W 5,18306,2:07,,UTA,2022
57,"Mon, Feb 14, 2022",9:00p,,Box Score,,Houston Rockets,W,,135,101,36,21,W 6,18306,2:12,,UTA,2022
58,"Wed, Feb 16, 2022",10:00p,,Box Score,@,Los Angeles Lakers,L,,101,106,36,22,L 1,17787,2:27,,UTA,2022
59,"Fri, Feb 25, 2022",9:00p,,Box Score,,Dallas Mavericks,W,,114,109,37,22,W 1,18306,2:07,,UTA,2022
60,"Sun, Feb 27, 2022",3:30p,,Box Score,@,Phoenix Suns,W,,118,114,38,22,W 2,17071,2:18,,UTA,2022
61,"Wed, Mar 2, 2022",8:00p,,Box Score,@,Houston Rockets,W,OT,132,127,39,22,W 3,13583,2:38,,UTA,2022
62,"Fri, Mar 4, 2022",8:00p,,Box Score,@,New Orleans Pelicans,L,,90,124,39,23,L 1,16178,2:07,,UTA,2022
63,"Sun, Mar 6, 2022",7:00p,,Box Score,@,Oklahoma City Thunder,W,,116,103,40,23,W 1,15079,2:06,,UTA,2022
64,"Mon, Mar 7, 2022",8:30p,,Box Score,@,Dallas Mavericks,L,,103,111,40,24,L 1,20077,2:12,,UTA,2022
65,"Wed, Mar 9, 2022",10:00p,,Box Score,,Portland Trail Blazers,W,,123,85,41,24,W 1,18306,2:13,,UTA,2022
66,"Fri, Mar 11, 2022",8:30p,,Box Score,@,San Antonio Spurs,L,,102,104,41,25,L 1,15753,2:30,,UTA,2022
67,"Sat, Mar 12, 2022",9:00p,,Box Score,,Sacramento Kings,W,,134,125,42,25,W 1,18306,2:10,,UTA,2022
68,"Mon, Mar 14, 2022",10:00p,,Box Score,,Milwaukee Bucks,L,,111,117,42,26,L 1,18306,2:34,,UTA,2022
69,"Wed, Mar 16, 2022",9:00p,,Box Score,,Chicago Bulls,W,,125,110,43,26,W 1,18306,2:12,,UTA,2022
70,"Fri, Mar 18, 2022",9:00p,,Box Score,,Los Angeles Clippers,W,,121,92,44,26,W 2,18306,2:04,,UTA,2022
71,"Sun, Mar 20, 2022",7:30p,,Box Score,@,New York Knicks,W,,108,93,45,26,W 3,19812,2:12,,UTA,2022
72,"Mon, Mar 21, 2022",7:30p,,Box Score,@,Brooklyn Nets,L,,106,114,45,27,L 1,17887,2:07,,UTA,2022
73,"Wed, Mar 23, 2022",7:30p,,Box Score,@,Boston Celtics,L,,97,125,45,28,L 2,19156,2:02,,UTA,2022
74,"Fri, Mar 25, 2022",7:00p,,Box Score,@,Charlotte Hornets,L,,101,107,45,29,L 3,19162,2:11,,UTA,2022
75,"Sun, Mar 27, 2022",7:30p,,Box Score,@,Dallas Mavericks,L,,100,114,45,30,L 4,20177,2:05,,UTA,2022
76,"Tue, Mar 29, 2022",10:00p,,Box Score,@,Los Angeles Clippers,L,,115,121,45,31,L 5,19068,2:32,,UTA,2022
77,"Thu, Mar 31, 2022",10:00p,,Box Score,,Los Angeles Lakers,W,,122,109,46,31,W 1,18306,2:17,,UTA,2022
78,"Sat, Apr 2, 2022",8:30p,,Box Score,@,Golden State Warriors,L,,107,111,46,32,L 1,18064,2:16,,UTA,2022
79,"Tue, Apr 5, 2022",9:00p,,Box Score,,Memphis Grizzlies,W,OT,121,115,47,32,W 1,18306,2:35,,UTA,2022
80,"Wed, Apr 6, 2022",9:00p,,Box Score,,Oklahoma City Thunder,W,,137,101,48,32,W 2,18306,2:07,,UTA,2022
81,"Fri, Apr 8, 2022",9:30p,,Box Score,,Phoenix Suns,L,,105,111,48,33,L 1,18306,2:19,,UTA,2022
82,"Sun, Apr 10, 2022",9:30p,,Box Score,@,Portland Trail Blazers,W,,111,80,49,33,W 1,18123,2:19,,UTA,2022
