G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
26,"Sat, Feb 13, 2021",9:00p,,Box Score,@,Utah Jazz,L,,94,112,11,15,L 1,3902,2:09,,MIA,2021
27,"Mon, Feb 15, 2021",10:00p,,Box Score,@,Los Angeles Clippers,L,,118,125,11,16,L 2,,2:14,,MIA,2021
28,"Wed, Feb 17, 2021",10:00p,,Box Score,@,Golden State Warriors,L,OT,112,120,11,17,L 3,,2:30,,MIA,2021
29,"Thu, Feb 18, 2021",10:00p,,Box Score,@,Sacramento Kings,W,,118,110,12,17,W 1,,2:00,,MIA,2021
30,"Sat, Feb 20, 2021",8:30p,,Box Score,@,Los Angeles Lakers,W,,96,94,13,17,W 2,,2:21,,MIA,2021
31,"Mon, Feb 22, 2021",9:00p,,Box Score,@,Oklahoma City Thunder,W,,108,94,14,17,W 3,,2:08,,MIA,2021
32,"Wed, Feb 24, 2021",8:00p,,Box Score,,Toronto Raptors,W,,116,108,15,17,W 4,,2:26,,MIA,2021
33,"Fri, Feb 26, 2021",8:00p,,Box Score,,Utah Jazz,W,,124,116,16,17,W 5,,2:18,,MIA,2021
34,"Sun, Feb 28, 2021",8:00p,,Box Score,,Atlanta Hawks,W,,109,99,17,17,W 6,,2:14,,MIA,2021
35,"Tue, Mar 2, 2021",7:30p,,Box Score,,Atlanta Hawks,L,,80,94,17,18,L 1,,2:11,,MIA,2021
36,"Thu, Mar 4, 2021",8:30p,,Box Score,@,New Orleans Pelicans,W,,103,93,18,18,W 1,2700,2:18,,MIA,2021
37,"Thu, Mar 11, 2021",8:00p,,Box Score,,Orlando Magic,W,,111,103,19,18,W 2,,2:07,,MIA,2021
38,"Fri, Mar 12, 2021",9:00p,,Box Score,@,Chicago Bulls,W,,101,90,20,18,W 3,,2:00,,MIA,2021
39,"Sun, Mar 14, 2021",7:00p,,Box Score,@,Orlando Magic,W,,102,97,21,18,W 4,3264,2:07,,MIA,2021
40,"Tue, Mar 16, 2021",8:00p,,Box Score,,Cleveland Cavaliers,W,,113,98,22,18,W 5,,2:08,,MIA,2021
41,"Wed, Mar 17, 2021",9:00p,,Box Score,@,Memphis Grizzlies,L,,85,89,22,19,L 1,2217,2:16,,MIA,2021
42,"Fri, Mar 19, 2021",8:00p,,Box Score,,Indiana Pacers,L,,110,137,22,20,L 2,,2:07,,MIA,2021
43,"Sun, Mar 21, 2021",1:00p,,Box Score,,Indiana Pacers,L,OT,106,109,22,21,L 3,,2:27,,MIA,2021
44,"Tue, Mar 23, 2021",8:00p,,Box Score,,Phoenix Suns,L,,100,110,22,22,L 4,,2:02,,MIA,2021
45,"Thu, Mar 25, 2021",7:30p,,Box Score,,Portland Trail Blazers,L,,122,125,22,23,L 5,,2:18,,MIA,2021
46,"Fri, Mar 26, 2021",8:00p,,Box Score,@,Charlotte Hornets,L,,105,110,22,24,L 6,4215,2:27,,MIA,2021
47,"Mon, Mar 29, 2021",7:30p,,Box Score,@,New York Knicks,W,,98,88,23,24,W 1,1981,2:11,,MIA,2021
48,"Wed, Mar 31, 2021",7:00p,,Box Score,@,Indiana Pacers,W,,92,87,24,24,W 2,,2:15,,MIA,2021
49,"Thu, Apr 1, 2021",8:00p,,Box Score,,Golden State Warriors,W,,116,109,25,24,W 3,,2:22,,MIA,2021
50,"Sat, Apr 3, 2021",8:00p,,Box Score,,Cleveland Cavaliers,W,,115,101,26,24,W 4,,2:08,,MIA,2021
51,"Tue, Apr 6, 2021",8:00p,,Box Score,,Memphis Grizzlies,L,,112,124,26,25,L 1,,2:07,,MIA,2021
52,"Thu, Apr 8, 2021",7:30p,,Box Score,,Los Angeles Lakers,W,,110,104,27,25,W 1,,2:39,,MIA,2021
53,"Sun, Apr 11, 2021",10:00p,,Box Score,@,Portland Trail Blazers,W,,107,98,28,25,W 2,,2:05,,MIA,2021
54,"Tue, Apr 13, 2021",10:00p,,Box Score,@,Phoenix Suns,L,,86,106,28,26,L 1,5024,2:05,,MIA,2021
55,"Wed, Apr 14, 2021",10:00p,,Box Score,@,Denver Nuggets,L,,106,123,28,27,L 2,4017,2:00,,MIA,2021
56,"Fri, Apr 16, 2021",8:00p,,Box Score,@,Minnesota Timberwolves,L,,111,119,28,28,L 3,1638,2:16,,MIA,2021
57,"Sun, Apr 18, 2021",3:30p,,Box Score,,Brooklyn Nets,W,,109,107,29,28,W 1,,2:10,,MIA,2021
58,"Mon, Apr 19, 2021",8:00p,,Box Score,,Houston Rockets,W,,113,91,30,28,W 2,,1:58,,MIA,2021
59,"Wed, Apr 21, 2021",8:30p,,Box Score,@,San Antonio Spurs,W,,107,87,31,28,W 3,4229,2:08,,MIA,2021
60,"Fri, Apr 23, 2021",7:30p,,Box Score,@,Atlanta Hawks,L,,103,118,31,29,L 1,2985,2:09,,MIA,2021
61,"Sat, Apr 24, 2021",8:00p,,Box Score,,Chicago Bulls,W,,106,101,32,29,W 1,,2:13,,MIA,2021
62,"Mon, Apr 26, 2021",8:00p,,Box Score,,Chicago Bulls,L,,102,110,32,30,L 1,,2:18,,MIA,2021
63,"Wed, Apr 28, 2021",8:00p,,Box Score,,San Antonio Spurs,W,,116,111,33,30,W 1,,2:16,,MIA,2021
64,"Sat, May 1, 2021",8:00p,,Box Score,@,Cleveland Cavaliers,W,,124,107,34,30,W 2,4148,1:59,,MIA,2021
65,"Sun, May 2, 2021",8:00p,,Box Score,@,Charlotte Hornets,W,,121,111,35,30,W 3,4095,2:08,,MIA,2021
66,"Tue, May 4, 2021",8:00p,,Box Score,,Dallas Mavericks,L,,113,127,35,31,L 1,,2:08,,MIA,2021
67,"Fri, May 7, 2021",8:00p,,Box Score,,Minnesota Timberwolves,W,,121,112,36,31,W 1,,2:27,,MIA,2021
68,"Sun, May 9, 2021",1:00p,,Box Score,@,Boston Celtics,W,,130,124,37,31,W 2,2298,2:23,,MIA,2021
69,"Tue, May 11, 2021",7:30p,,Box Score,@,Boston Celtics,W,,129,121,38,31,W 3,4789,2:24,,MIA,2021
70,"Thu, May 13, 2021",7:30p,,Box Score,,Philadelphia 76ers,W,,106,94,39,31,W 4,,2:22,,MIA,2021
71,"Sat, May 15, 2021",8:00p,,Box Score,@,Milwaukee Bucks,L,,108,122,39,32,L 1,3280,2:09,,MIA,2021
72,"Sun, May 16, 2021",8:00p,,Box Score,@,Detroit Pistons,W,,120,107,40,32,W 1,750,2:08,,MIA,2021
